#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5875851	5421116	92.26	9774	0.17	3605	0.06	37247	0.63	404109	6.88
Ecoli	5875851	5875850	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	5875851	5875851	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5875851	5875843	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	5875851	5819563	99.04	9	0.00	1	0.00	1565	0.03	54713	0.93
Bacteria_24k	5875851	5658140	96.29	771	0.01	433	0.01	21722	0.37	194785	3.32
Protists_1k	5875851	5318059	90.50	30319	0.52	59200	1.01	13691	0.23	454582	7.74
Viruses	5875851	5634535	95.90	449	0.01	117	0.00	21380	0.36	219370	3.73
Fungi_RefSeq_release	5875851	5454414	92.83	5659	0.10	1239	0.02	40142	0.68	374397	6.37
Coral	5875851	5616730	95.59	1043	0.02	373	0.01	35318	0.60	222387	3.78
Bird	5875851	5550494	94.47	4273	0.07	723	0.01	43668	0.74	276693	4.71
Plant	5875851	5554201	94.52	1526	0.03	351	0.01	31363	0.53	288410	4.91

%Hit_no_genomes: 89.71
