#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2399929	2219227	92.48	3949	0.16	1429	0.06	14943	0.62	160381	6.68
Ecoli	2399929	2399928	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	2399929	2399929	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2399929	2399928	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	2399929	2376113	99.01	6	0.00	1	0.00	668	0.03	23141	0.96
Bacteria_24k	2399929	2312670	96.36	439	0.02	301	0.01	8534	0.36	77985	3.25
Protists_1k	2399929	2178783	90.78	12142	0.51	23205	0.97	5628	0.23	180171	7.51
Viruses	2399929	2303660	95.98	164	0.01	41	0.00	8280	0.35	87784	3.66
Fungi_RefSeq_release	2399929	2232682	93.03	2364	0.10	531	0.02	16006	0.67	148346	6.18
Coral	2399929	2296711	95.70	407	0.02	101	0.00	14116	0.59	88594	3.69
Bird	2399929	2269833	94.59	1783	0.07	292	0.01	17783	0.74	110238	4.59
Plant	2399929	2272440	94.68	609	0.03	157	0.01	12537	0.52	114186	4.76

%Hit_no_genomes: 89.98
