#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15325723	14034676	91.58	26072	0.17	9440	0.06	103111	0.67	1152424	7.52
Ecoli	15325723	15325712	100.00	0	0.00	0	0.00	2	0.00	9	0.00
PhiX	15325723	15325723	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15325723	15325678	100.00	0	0.00	0	0.00	0	0.00	45	0.00
Vectors	15325723	15168376	98.97	29	0.00	4	0.00	4482	0.03	152832	1.00
Bacteria_24k	15325723	14700926	95.92	2685	0.02	2189	0.01	62270	0.41	557653	3.64
Protists_1k	15325723	13752641	89.74	81580	0.53	162764	1.06	37626	0.25	1291112	8.42
Viruses	15325723	14633136	95.48	1279	0.01	325	0.00	61069	0.40	629914	4.11
Fungi_RefSeq_release	15325723	14133739	92.23	15194	0.10	3274	0.02	110821	0.72	1062695	6.93
Coral	15325723	14596959	95.25	2853	0.02	1253	0.01	98618	0.64	626040	4.08
Bird	15325723	14407258	94.01	11925	0.08	1857	0.01	127758	0.83	776925	5.07
Plant	15325723	14410317	94.02	4228	0.03	1029	0.01	88717	0.58	821432	5.36

%Hit_no_genomes: 88.89
