#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	119673	110862	92.64	169	0.14	62	0.05	755	0.63	7825	6.54
Ecoli	119673	119673	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	119673	119673	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	119673	119673	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	119673	118523	99.04	1	0.00	0	0.00	28	0.02	1121	0.94
Bacteria_24k	119673	115428	96.46	16	0.01	11	0.01	446	0.37	3772	3.15
Protists_1k	119673	108839	90.94	619	0.52	1138	0.95	282	0.24	8795	7.35
Viruses	119673	114979	96.07	7	0.01	0	0.00	379	0.32	4308	3.60
Fungi_RefSeq_release	119673	111517	93.19	108	0.09	25	0.02	791	0.66	7232	6.04
Coral	119673	114677	95.83	17	0.01	6	0.01	671	0.56	4302	3.59
Bird	119673	113315	94.69	85	0.07	13	0.01	915	0.76	5345	4.47
Plant	119673	113375	94.74	23	0.02	5	0.00	600	0.50	5670	4.74

%Hit_no_genomes: 90.23
