#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5151582	4752618	92.26	8419	0.16	3004	0.06	31985	0.62	355556	6.90
Ecoli	5151582	5151581	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	5151582	5151582	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5151582	5151582	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	5151582	5103404	99.06	11	0.00	0	0.00	1317	0.03	46850	0.91
Bacteria_24k	5151582	4957284	96.23	690	0.01	455	0.01	18711	0.36	174442	3.39
Protists_1k	5151582	4664433	90.54	25813	0.50	50874	0.99	11813	0.23	398649	7.74
Viruses	5151582	4935734	95.81	443	0.01	122	0.00	19210	0.37	196073	3.81
Fungi_RefSeq_release	5151582	4784259	92.88	4814	0.09	1050	0.02	34625	0.67	326834	6.34
Coral	5151582	4926316	95.63	862	0.02	523	0.01	30065	0.58	193816	3.76
Bird	5151582	4868733	94.51	3965	0.08	590	0.01	40277	0.78	238017	4.62
Plant	5151582	4872284	94.57	1323	0.03	320	0.01	26574	0.52	251081	4.87

%Hit_no_genomes: 89.75
