#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	833901	769605	92.30	1434	0.17	507	0.06	5113	0.61	57242	6.86
Ecoli	833901	833899	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	833901	833901	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	833901	833900	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	833901	825697	99.01	2	0.00	0	0.00	210	0.03	7992	0.96
Bacteria_24k	833901	802797	96.26	131	0.02	79	0.01	2995	0.36	27899	3.35
Protists_1k	833901	755468	90.59	4063	0.49	8199	0.98	1996	0.24	64175	7.70
Viruses	833901	799030	95.81	65	0.01	23	0.00	3130	0.38	31653	3.80
Fungi_RefSeq_release	833901	774537	92.89	791	0.09	186	0.02	5622	0.67	52765	6.33
Coral	833901	797408	95.62	143	0.02	55	0.01	4752	0.57	31543	3.78
Bird	833901	787899	94.48	634	0.08	108	0.01	6441	0.77	38819	4.66
Plant	833901	788478	94.54	218	0.03	49	0.01	4330	0.52	40826	4.90

%Hit_no_genomes: 89.79
