#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	13508800	12414043	91.89	22450	0.17	8079	0.06	89058	0.66	975170	7.22
Ecoli	13508800	13508787	100.00	0	0.00	0	0.00	1	0.00	12	0.00
PhiX	13508800	13508800	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	13508800	13508798	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	13508800	13372763	98.99	38	0.00	4	0.00	3624	0.03	132371	0.98
Bacteria_24k	13508800	12979202	96.08	2103	0.02	1539	0.01	51327	0.38	474629	3.51
Protists_1k	13508800	12169346	90.09	70775	0.52	141556	1.05	31700	0.23	1095423	8.11
Viruses	13508800	12924409	95.67	905	0.01	272	0.00	50254	0.37	532960	3.95
Fungi_RefSeq_release	13508800	12494829	92.49	12913	0.10	2767	0.02	94537	0.70	903754	6.69
Coral	13508800	12886359	95.40	2431	0.02	534	0.00	84114	0.62	535362	3.96
Bird	13508800	12727827	94.22	9924	0.07	1490	0.01	105357	0.78	664202	4.92
Plant	13508800	12731538	94.24	3574	0.03	798	0.01	74944	0.55	697946	5.17

%Hit_no_genomes: 89.29
