#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2164075	2010058	92.88	3476	0.16	1262	0.06	12798	0.59	136481	6.31
Ecoli	2164075	2164075	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2164075	2164075	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2164075	2164073	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	2164075	2145379	99.14	7	0.00	1	0.00	541	0.02	18147	0.84
Bacteria_24k	2164075	2090238	96.59	280	0.01	193	0.01	7511	0.35	65853	3.04
Protists_1k	2164075	1975428	91.29	10438	0.48	20221	0.93	4631	0.21	153357	7.09
Viruses	2164075	2082631	96.24	119	0.01	46	0.00	7390	0.34	73889	3.41
Fungi_RefSeq_release	2164075	2022521	93.46	1920	0.09	443	0.02	13454	0.62	125737	5.81
Coral	2164075	2076725	95.96	371	0.02	111	0.01	12154	0.56	74714	3.45
Bird	2164075	2054001	94.92	1530	0.07	259	0.01	15204	0.70	93081	4.30
Plant	2164075	2056001	95.01	563	0.03	105	0.00	10411	0.48	96995	4.48

%Hit_no_genomes: 90.53
