#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6455877	5943112	92.06	11031	0.17	3866	0.06	42439	0.66	455429	7.05
Ecoli	6455877	6455869	100.00	0	0.00	0	0.00	0	0.00	8	0.00
PhiX	6455877	6455877	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6455877	6455849	100.00	0	0.00	0	0.00	1	0.00	27	0.00
Vectors	6455877	6394299	99.04	14	0.00	2	0.00	1832	0.03	59730	0.93
Bacteria_24k	6455877	6210749	96.20	1023	0.02	783	0.01	24552	0.38	218770	3.39
Protists_1k	6455877	5827823	90.28	33526	0.52	66698	1.03	15617	0.24	512213	7.93
Viruses	6455877	6185336	95.81	457	0.01	119	0.00	24611	0.38	245354	3.80
Fungi_RefSeq_release	6455877	5981684	92.66	6529	0.10	1393	0.02	45177	0.70	421094	6.52
Coral	6455877	6164656	95.49	1220	0.02	478	0.01	39666	0.61	249857	3.87
Bird	6455877	6089861	94.34	4809	0.07	662	0.01	49946	0.77	310599	4.81
Plant	6455877	6093749	94.38	1779	0.03	430	0.01	35899	0.56	324020	5.02

%Hit_no_genomes: 89.45
