#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12273755	11347984	92.45	20422	0.17	7193	0.06	74904	0.61	823252	6.71
Ecoli	12273755	12273747	100.00	0	0.00	0	0.00	0	0.00	8	0.00
PhiX	12273755	12273755	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12273755	12273755	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	12273755	12164571	99.11	21	0.00	2	0.00	3093	0.03	106068	0.86
Bacteria_24k	12273755	11829843	96.38	1246	0.01	733	0.01	43332	0.35	398601	3.25
Protists_1k	12273755	11139181	90.75	60888	0.50	121403	0.99	27409	0.22	924874	7.54
Viruses	12273755	11779172	95.97	866	0.01	216	0.00	45642	0.37	447859	3.65
Fungi_RefSeq_release	12273755	11420777	93.05	11431	0.09	2535	0.02	80720	0.66	758292	6.18
Coral	12273755	11751564	95.74	1995	0.02	1309	0.01	70094	0.57	448793	3.66
Bird	12273755	11619344	94.67	8836	0.07	1436	0.01	91084	0.74	553055	4.51
Plant	12273755	11624185	94.70	3158	0.03	757	0.01	63390	0.52	582265	4.74

%Hit_no_genomes: 89.98
