#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	13606208	12541525	92.17	22666	0.17	8008	0.06	85254	0.63	948755	6.97
Ecoli	13606208	13606197	100.00	0	0.00	0	0.00	1	0.00	10	0.00
PhiX	13606208	13606208	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	13606208	13606207	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Vectors	13606208	13472633	99.01	17	0.00	6	0.00	3536	0.03	130016	0.96
Bacteria_24k	13606208	13095176	96.24	1393	0.01	819	0.01	49115	0.36	459705	3.38
Protists_1k	13606208	12302133	90.41	68952	0.51	138643	1.02	31132	0.23	1065348	7.83
Viruses	13606208	13034080	95.80	974	0.01	285	0.00	52225	0.38	518644	3.81
Fungi_RefSeq_release	13606208	12624603	92.79	12624	0.09	2749	0.02	91585	0.67	874647	6.43
Coral	13606208	13000035	95.54	2415	0.02	2632	0.02	80664	0.59	520462	3.83
Bird	13606208	12851528	94.46	10044	0.07	1548	0.01	102659	0.75	640429	4.71
Plant	13606208	12853472	94.46	3642	0.03	767	0.01	72249	0.53	676078	4.97

%Hit_no_genomes: 89.63
