#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	14216030	13103708	92.17	23721	0.17	8753	0.06	91841	0.65	988007	6.95
Ecoli	14216030	14216025	100.00	0	0.00	0	0.00	1	0.00	4	0.00
PhiX	14216030	14216030	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	14216030	14216021	100.00	0	0.00	0	0.00	1	0.00	8	0.00
Vectors	14216030	14074779	99.01	30	0.00	3	0.00	4054	0.03	137164	0.96
Bacteria_24k	14216030	13681653	96.24	1693	0.01	1154	0.01	53378	0.38	478152	3.36
Protists_1k	14216030	12858213	90.46	72886	0.51	143728	1.01	33401	0.23	1107802	7.79
Viruses	14216030	13626804	95.85	911	0.01	284	0.00	49853	0.35	538178	3.79
Fungi_RefSeq_release	14216030	13187969	92.77	13482	0.09	2902	0.02	96066	0.68	915611	6.44
Coral	14216030	13580715	95.53	2549	0.02	507	0.00	86103	0.61	546156	3.84
Bird	14216030	13418149	94.40	10485	0.07	1635	0.01	104189	0.73	681572	4.79
Plant	14216030	13421111	94.40	3922	0.03	930	0.01	76609	0.54	713458	5.02

%Hit_no_genomes: 89.65
