#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3354851	3102980	92.50	5494	0.16	1980	0.06	20877	0.62	223520	6.66
Ecoli	3354851	3354850	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	3354851	3354851	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3354851	3354849	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	3354851	3323999	99.08	8	0.00	0	0.00	843	0.03	30001	0.89
Bacteria_24k	3354851	3233953	96.40	386	0.01	225	0.01	11795	0.35	108492	3.23
Protists_1k	3354851	3045786	90.79	16951	0.51	33013	0.98	7827	0.23	251274	7.49
Viruses	3354851	3221122	96.02	210	0.01	62	0.00	12229	0.36	121228	3.61
Fungi_RefSeq_release	3354851	3122424	93.07	3189	0.10	636	0.02	22123	0.66	206479	6.15
Coral	3354851	3210433	95.69	584	0.02	390	0.01	19469	0.58	123975	3.70
Bird	3354851	3174907	94.65	2376	0.07	463	0.01	23974	0.71	153131	4.56
Plant	3354851	3177583	94.71	848	0.03	195	0.01	17138	0.51	159087	4.74

%Hit_no_genomes: 90.00
