#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1020253	932335	91.38	1718	0.17	607	0.06	6916	0.68	78677	7.71
Ecoli	1020253	1020251	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	1020253	1020253	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1020253	1020253	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1020253	1008974	98.90	5	0.00	0	0.00	319	0.03	10955	1.07
Bacteria_24k	1020253	977630	95.83	135	0.01	91	0.01	4107	0.40	38290	3.75
Protists_1k	1020253	913331	89.52	5369	0.53	10916	1.07	2545	0.25	88092	8.63
Viruses	1020253	972481	95.32	92	0.01	16	0.00	4210	0.41	43454	4.26
Fungi_RefSeq_release	1020253	939310	92.06	995	0.10	223	0.02	7336	0.72	72389	7.10
Coral	1020253	970541	95.13	175	0.02	38	0.00	6715	0.66	42784	4.19
Bird	1020253	957187	93.82	790	0.08	119	0.01	9011	0.88	53146	5.21
Plant	1020253	958254	93.91	275	0.03	58	0.01	5874	0.58	55792	5.47

%Hit_no_genomes: 88.71
