#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	219592	203462	92.66	313	0.14	130	0.06	1302	0.59	14385	6.55
Ecoli	219592	219592	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	219592	219592	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	219592	219592	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	219592	217360	98.99	1	0.00	0	0.00	49	0.02	2182	0.99
Bacteria_24k	219592	211788	96.44	23	0.01	15	0.01	722	0.33	7044	3.21
Protists_1k	219592	199871	91.02	1043	0.47	2090	0.95	432	0.20	16156	7.36
Viruses	219592	210943	96.06	16	0.01	4	0.00	746	0.34	7883	3.59
Fungi_RefSeq_release	219592	204616	93.17	196	0.09	37	0.02	1400	0.64	13343	6.08
Coral	219592	210277	95.76	41	0.02	20	0.01	1251	0.57	8003	3.64
Bird	219592	207948	94.70	163	0.07	24	0.01	1556	0.71	9901	4.51
Plant	219592	208002	94.71	65	0.03	12	0.01	1110	0.51	10403	4.74

%Hit_no_genomes: 90.27
