#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	64543385	59117459	91.59	109548	0.17	39224	0.06	437491	0.68	4839663	7.50
Ecoli	64543385	64543346	100.00	0	0.00	0	0.00	3	0.00	36	0.00
PhiX	64543385	64543385	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	64543385	64543260	100.00	0	0.00	0	0.00	2	0.00	123	0.00
Vectors	64543385	63869235	98.95	108	0.00	22	0.00	18474	0.03	655546	1.02
Bacteria_24k	64543385	61930294	95.95	9709	0.02	7063	0.01	254132	0.39	2342187	3.63
Protists_1k	64543385	57910093	89.73	344432	0.53	697692	1.08	157319	0.24	5433849	8.42
Viruses	64543385	61647611	95.52	4616	0.01	1283	0.00	254276	0.39	2635599	4.08
Fungi_RefSeq_release	64543385	59520647	92.22	62157	0.10	13202	0.02	465928	0.72	4481451	6.94
Coral	64543385	61452269	95.21	11572	0.02	6447	0.01	415533	0.64	2657564	4.12
Bird	64543385	60673981	94.01	47559	0.07	7460	0.01	517098	0.80	3297287	5.11
Plant	64543385	60682838	94.01	17277	0.03	4192	0.01	372426	0.58	3466652	5.37

%Hit_no_genomes: 88.91
