#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2674479	2471288	92.40	4344	0.16	1491	0.06	16534	0.62	180822	6.76
Ecoli	2674479	2674478	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	2674479	2674479	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2674479	2674476	100.00	0	0.00	0	0.00	1	0.00	2	0.00
Vectors	2674479	2648321	99.02	4	0.00	0	0.00	727	0.03	25427	0.95
Bacteria_24k	2674479	2577020	96.36	326	0.01	208	0.01	9638	0.36	87287	3.26
Protists_1k	2674479	2425750	90.70	13544	0.51	26262	0.98	6145	0.23	202778	7.58
Viruses	2674479	2566537	95.97	194	0.01	40	0.00	9461	0.35	98247	3.67
Fungi_RefSeq_release	2674479	2486885	92.98	2572	0.10	532	0.02	17797	0.67	166693	6.23
Coral	2674479	2558449	95.66	455	0.02	91	0.00	15575	0.58	99909	3.74
Bird	2674479	2528362	94.54	2025	0.08	305	0.01	20154	0.75	123633	4.62
Plant	2674479	2531661	94.65	675	0.03	141	0.01	13825	0.52	128177	4.79

%Hit_no_genomes: 89.93
