#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4784230	4425984	92.52	7817	0.16	2845	0.06	29817	0.62	317767	6.64
Ecoli	4784230	4784227	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	4784230	4784230	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4784230	4784228	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	4784230	4737163	99.01	13	0.00	1	0.00	1329	0.03	45724	0.96
Bacteria_24k	4784230	4611463	96.39	869	0.02	624	0.01	17101	0.36	154173	3.22
Protists_1k	4784230	4345084	90.82	24370	0.51	46356	0.97	11068	0.23	357352	7.47
Viruses	4784230	4593794	96.02	316	0.01	80	0.00	16460	0.34	173580	3.63
Fungi_RefSeq_release	4784230	4453120	93.08	4720	0.10	978	0.02	31504	0.66	293908	6.14
Coral	4784230	4579945	95.73	818	0.02	198	0.00	27875	0.58	175394	3.67
Bird	4784230	4526478	94.62	3507	0.07	603	0.01	34883	0.73	218759	4.57
Plant	4784230	4531955	94.72	1178	0.02	306	0.01	24662	0.52	226129	4.73

%Hit_no_genomes: 90.02
