Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sfa-ABas_001-Ex1-7A-lcwgs-1-T.clmp.fp2_repr.R1	Sfa-ABas_001-Ex1-7A-lcwgs-1-T.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1839863.0	0.0	33-150	43.0	97.55468298322208	108.26382562179901	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_001-Ex1-7A-lcwgs-1-T.clmp.fp2_repr.R2	Sfa-ABas_001-Ex1-7A-lcwgs-1-T.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1839863.0	0.0	33-150	43.0	97.49026640782778	107.97272677367826	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_002-Ex1-7D-lcwgs-1-T.clmp.fp2_repr.R1	Sfa-ABas_002-Ex1-7D-lcwgs-1-T.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3322239.0	0.0	33-150	45.0	96.14469725208325	115.31151852711379	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_002-Ex1-7D-lcwgs-1-T.clmp.fp2_repr.R2	Sfa-ABas_002-Ex1-7D-lcwgs-1-T.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3322239.0	0.0	33-150	45.0	96.01723181983698	114.78862146883472	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_003-Ex1-7G-lcwgs-1-T.clmp.fp2_repr.R1	Sfa-ABas_003-Ex1-7G-lcwgs-1-T.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2151256.0	0.0	33-150	42.0	97.47615028044463	110.39337670644498	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_003-Ex1-7G-lcwgs-1-T.clmp.fp2_repr.R2	Sfa-ABas_003-Ex1-7G-lcwgs-1-T.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2151256.0	0.0	33-150	42.0	97.37818858226413	110.08481696274177	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_004-Ex1-8B-lcwgs-1-T.clmp.fp2_repr.R1	Sfa-ABas_004-Ex1-8B-lcwgs-1-T.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1160280.0	0.0	33-150	41.0	97.72833980437852	108.94442979280863	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_004-Ex1-8B-lcwgs-1-T.clmp.fp2_repr.R2	Sfa-ABas_004-Ex1-8B-lcwgs-1-T.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1160280.0	0.0	33-150	41.0	97.67689313878348	108.60993553280242	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_005-Ex1-8E-lcwgs-1-T.clmp.fp2_repr.R1	Sfa-ABas_005-Ex1-8E-lcwgs-1-T.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2799304.0	0.0	33-150	43.0	97.6880719516919	106.94501383200966	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_005-Ex1-8E-lcwgs-1-T.clmp.fp2_repr.R2	Sfa-ABas_005-Ex1-8E-lcwgs-1-T.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2799304.0	0.0	33-150	43.0	97.5874994870825	106.67166088427695	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
