
PCAngsd v.1.10.
Jonas Meisner and Anders Albrechtsen.
Using 40 thread(s).

Parsing Beagle file.
Loaded 49451 sites and 81 individuals.
Estimating minor allele frequencies.
EM (MAF) converged at iteration: 13
Number of sites after MAF filtering (0.05): 8090

Estimating covariance matrix.
Using 1 principal components (MAP test).
Individual allele frequencies estimated (1).
Individual allele frequencies estimated (2). RMSE=0.016350776831419285
Individual allele frequencies estimated (3). RMSE=0.013144509674517933
Individual allele frequencies estimated (4). RMSE=0.010762381943199954
Individual allele frequencies estimated (5). RMSE=0.008913678710255033
Individual allele frequencies estimated (6). RMSE=0.007485899456492968
Individual allele frequencies estimated (7). RMSE=0.0063840554351059205
Individual allele frequencies estimated (8). RMSE=0.005535302202078781
Individual allele frequencies estimated (9). RMSE=0.00482355308428596
Individual allele frequencies estimated (10). RMSE=0.004263168473039948
Individual allele frequencies estimated (11). RMSE=0.0038443767394908857
Individual allele frequencies estimated (12). RMSE=0.003499499425060429
Individual allele frequencies estimated (13). RMSE=0.003231307681390523
Individual allele frequencies estimated (14). RMSE=0.0029655992995254008
Individual allele frequencies estimated (15). RMSE=0.0027754580314768964
Individual allele frequencies estimated (16). RMSE=0.0025689775262765445
Individual allele frequencies estimated (17). RMSE=0.0024058603221134094
Individual allele frequencies estimated (18). RMSE=0.0022695621448981206
Individual allele frequencies estimated (19). RMSE=0.002146088470145939
Individual allele frequencies estimated (20). RMSE=0.002027175248311134
Individual allele frequencies estimated (21). RMSE=0.0019185331365242958
Individual allele frequencies estimated (22). RMSE=0.0018243680620640263
Individual allele frequencies estimated (23). RMSE=0.0017353059407458652
Individual allele frequencies estimated (24). RMSE=0.0016549793682810745
Individual allele frequencies estimated (25). RMSE=0.001587806305255438
Individual allele frequencies estimated (26). RMSE=0.0015227995287802399
Individual allele frequencies estimated (27). RMSE=0.0014628185861388298
Individual allele frequencies estimated (28). RMSE=0.0014137060558373116
Individual allele frequencies estimated (29). RMSE=0.0013595783464801338
Individual allele frequencies estimated (30). RMSE=0.001303172922611342
Individual allele frequencies estimated (31). RMSE=0.001249965513886258
Individual allele frequencies estimated (32). RMSE=0.0012079346900419705
Individual allele frequencies estimated (33). RMSE=0.0011636962948553986
Individual allele frequencies estimated (34). RMSE=0.0011213900204168237
Individual allele frequencies estimated (35). RMSE=0.001077496414012321
Individual allele frequencies estimated (36). RMSE=0.0010385842795351571
Individual allele frequencies estimated (37). RMSE=0.0010029203284787978
Individual allele frequencies estimated (38). RMSE=0.0009666066112529959
Individual allele frequencies estimated (39). RMSE=0.0009338745267972766
Individual allele frequencies estimated (40). RMSE=0.0009017041093754857
Individual allele frequencies estimated (41). RMSE=0.000870502474303866
Individual allele frequencies estimated (42). RMSE=0.0008395682013860764
Individual allele frequencies estimated (43). RMSE=0.0008121204222794229
Individual allele frequencies estimated (44). RMSE=0.0007902268982048908
Individual allele frequencies estimated (45). RMSE=0.0007626061531045787
Individual allele frequencies estimated (46). RMSE=0.0007339002545306763
Individual allele frequencies estimated (47). RMSE=0.000708302275607152
Individual allele frequencies estimated (48). RMSE=0.0006843531319370003
Individual allele frequencies estimated (49). RMSE=0.0006616793846897385
Individual allele frequencies estimated (50). RMSE=0.0006374730775139136
Individual allele frequencies estimated (51). RMSE=0.0006139673062944996
Individual allele frequencies estimated (52). RMSE=0.0005921118331906483
Individual allele frequencies estimated (53). RMSE=0.0005757590254200364
Individual allele frequencies estimated (54). RMSE=0.0005569989729347091
Individual allele frequencies estimated (55). RMSE=0.0005379868615377625
Individual allele frequencies estimated (56). RMSE=0.0005194574850885087
Individual allele frequencies estimated (57). RMSE=0.0005018286335927497
Individual allele frequencies estimated (58). RMSE=0.00048522180197933904
Individual allele frequencies estimated (59). RMSE=0.00046900741840043866
Individual allele frequencies estimated (60). RMSE=0.00045416733679955337
Individual allele frequencies estimated (61). RMSE=0.00044065408723022994
Individual allele frequencies estimated (62). RMSE=0.00042706850684602615
Individual allele frequencies estimated (63). RMSE=0.00041240878850033296
Individual allele frequencies estimated (64). RMSE=0.000398468708054677
Individual allele frequencies estimated (65). RMSE=0.0003869960993991779
Individual allele frequencies estimated (66). RMSE=0.00038028290275582573
Individual allele frequencies estimated (67). RMSE=0.0003665755240237333
Individual allele frequencies estimated (68). RMSE=0.00035426969184356474
Individual allele frequencies estimated (69). RMSE=0.00034279901322289155
Individual allele frequencies estimated (70). RMSE=0.000333300944801119
Individual allele frequencies estimated (71). RMSE=0.00032329873611672375
Individual allele frequencies estimated (72). RMSE=0.00031350844237027555
Individual allele frequencies estimated (73). RMSE=0.0003029756099506746
Individual allele frequencies estimated (74). RMSE=0.00029296961680780147
Individual allele frequencies estimated (75). RMSE=0.00028348286126050345
Individual allele frequencies estimated (76). RMSE=0.0002748031278356387
Individual allele frequencies estimated (77). RMSE=0.000268132089110395
Individual allele frequencies estimated (78). RMSE=0.00025886864719630717
Individual allele frequencies estimated (79). RMSE=0.00025030168463303004
Individual allele frequencies estimated (80). RMSE=0.0002422280037040457
