Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Pbb-AGal_001-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_001-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	236254.0	0.0	33-150	46.0	99.86807128501627	96.0989274255674	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_001-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_001-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	236254.0	0.0	33-150	46.0	99.86023380850546	96.26008025260948	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_002-Ex1-12F-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_002-Ex1-12F-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1436316.0	0.0	33-150	50.0	98.55435610898495	116.64446681649441	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Pbb-AGal_002-Ex1-12F-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_002-Ex1-12F-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1436316.0	0.0	33-150	50.0	98.32124219062021	116.73556585041175	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Pbb-AGal_003-Ex1-12G-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_003-Ex1-12G-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3834276.0	0.0	33-150	40.0	99.67291360724708	92.65911661028053	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_003-Ex1-12G-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_003-Ex1-12G-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3834276.0	0.0	33-150	40.0	99.68475496420834	92.83493050578518	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_004-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_004-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2347627.0	0.0	33-150	42.0	99.6623303245284	94.68175651413108	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Pbb-AGal_004-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_004-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2347627.0	0.0	33-150	42.0	99.66462490729096	94.83540485775636	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Pbb-AGal_005-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_005-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1134973.0	0.0	33-150	52.0	98.15799048515987	103.06837783806311	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_005-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_005-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1134973.0	0.0	33-150	52.0	98.3999653598375	103.13906938755372	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_006-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_006-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14690971.0	0.0	33-150	47.0	98.06063527435586	90.8430567999896	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_006-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_006-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14690971.0	0.0	33-150	47.0	98.29189998134751	90.94392474125775	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Pbb-AGal_007-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_007-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14279451.0	0.0	33-150	48.0	99.0488000960693	80.40908491509933	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_007-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_007-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14279451.0	0.0	33-150	48.0	99.17963835829086	80.42629440025391	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_008-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_008-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2409044.0	0.0	33-150	49.0	99.29867811213916	89.40236002331216	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_008-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_008-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2409044.0	0.0	33-150	49.0	99.34583543445127	89.4691952492358	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Pbb-AGal_009-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_009-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24525402.0	0.0	33-150	48.0	98.65698324286122	91.64977255010947	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_009-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R2	Pbb-AGal_009-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24525402.0	0.0	33-150	48.0	98.7781257619243	91.7551659703682	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Pbb-AGal_010-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R1	Pbb-AGal_010-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4367188.0	0.0	33-150	49.0	98.63227379955634	97.89606950742674	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
