Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Pbb-AGal_001-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R1	0.13192871498372938	46.0	96.0989274255674	9.090909090909092	236254.0
Pbb-AGal_001-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R2	0.1397661914945445	46.0	96.26008025260948	9.090909090909092	236254.0
Pbb-AGal_002-Ex1-12F-lcwgs-1-1.clmp.fp2_repr.R1	1.4456438910150524	50.0	116.64446681649441	0.0	1436316.0
Pbb-AGal_002-Ex1-12F-lcwgs-1-1.clmp.fp2_repr.R2	1.678757809379789	50.0	116.73556585041175	0.0	1436316.0
Pbb-AGal_003-Ex1-12G-lcwgs-1-1.clmp.fp2_repr.R1	0.32708639275291773	40.0	92.65911661028053	0.0	3834276.0
Pbb-AGal_003-Ex1-12G-lcwgs-1-1.clmp.fp2_repr.R2	0.3152450357916621	40.0	92.83493050578518	0.0	3834276.0
Pbb-AGal_004-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R1	0.3376696754716022	42.0	94.68175651413108	0.0	2347627.0
Pbb-AGal_004-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R2	0.3353750927090431	42.0	94.83540485775636	0.0	2347627.0
Pbb-AGal_005-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	1.8420095148401288	52.0	103.06837783806311	0.0	1134973.0
Pbb-AGal_005-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	1.6000346401625052	52.0	103.13906938755372	0.0	1134973.0
Pbb-AGal_006-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	1.9393647256441398	47.0	90.8430567999896	0.0	14690971.0
Pbb-AGal_006-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	1.7081000186524875	47.0	90.94392474125775	0.0	14690971.0
Pbb-AGal_007-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R1	0.9511999039307	48.0	80.40908491509933	0.0	14279451.0
Pbb-AGal_007-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R2	0.820361641709141	48.0	80.42629440025391	0.0	14279451.0
Pbb-AGal_008-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1	0.7013218878608427	49.0	89.40236002331216	0.0	2409044.0
Pbb-AGal_008-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2	0.6541645655487258	49.0	89.4691952492358	0.0	2409044.0
Pbb-AGal_009-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R1	1.343016757138784	48.0	91.64977255010947	0.0	24525402.0
Pbb-AGal_009-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R2	1.2218742380756993	48.0	91.7551659703682	0.0	24525402.0
Pbb-AGal_010-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R1	1.3677262004436557	49.0	97.89606950742674	0.0	4367188.0
Pbb-AGal_010-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R2	1.395583638427354	49.0	97.98929013360542	0.0	4367188.0
Pbb-AGal_011-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R1	1.7645139996750316	46.0	93.49292088164965	0.0	46856753.0
Pbb-AGal_011-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R2	1.613278253644424	46.0	93.63242557588231	0.0	46856753.0
Pbb-AGal_012-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R1	0.08581489583723112	46.0	85.85023980400777	9.090909090909092	202457.0
Pbb-AGal_012-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R2	0.06901886514914679	46.0	85.91089959843325	9.090909090909092	202457.0
Pbb-AGal_013-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1	0.043870644271748915	47.0	88.42704938581097	9.090909090909092	15956.0
Pbb-AGal_013-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2	0.031336174479818624	47.0	88.51385058912008	9.090909090909092	15956.0
