Sample	Unique Reads	Duplicate Reads
Goy-APnd_001-Ex1-1A-lcwgs-1-T.1	529714.0	142977.0
Goy-APnd_001-Ex1-1A-lcwgs-1-T.2	540244.0	132447.0
Goy-APnd_002-Ex1-1B-lcwgs-1-T.1	1502454.0	242511.0
Goy-APnd_002-Ex1-1B-lcwgs-1-T.2	1517691.0	227274.0
Goy-APnd_003-Ex1-1C-lcwgs-1-T.1	2404016.0	499775.0
Goy-APnd_003-Ex1-1C-lcwgs-1-T.2	2433344.0	470447.0
Goy-APnd_004-Ex1-1D-lcwgs-1-T.1	2040132.0	319143.0
Goy-APnd_004-Ex1-1D-lcwgs-1-T.2	2056005.0	303270.0
Goy-APnd_005-Ex1-1E-lcwgs-1-T.1	872174.0	178730.0
Goy-APnd_005-Ex1-1E-lcwgs-1-T.2	884741.0	166163.0
Goy-APnd_006-Ex1-1F-lcwgs-1-T.1	1504094.0	291059.0
Goy-APnd_006-Ex1-1F-lcwgs-1-T.2	1521547.0	273606.0
Goy-APnd_007-Ex1-1G-lcwgs-1-T.1	1303854.0	224438.0
Goy-APnd_007-Ex1-1G-lcwgs-1-T.2	1316384.0	211908.0
Goy-APnd_008-Ex1-1H-lcwgs-1-T.1	542014.0	96747.0
Goy-APnd_008-Ex1-1H-lcwgs-1-T.2	546479.0	92282.0
Goy-APnd_009-Ex1-2A-lcwgs-1-T.1	409665.0	58874.0
Goy-APnd_009-Ex1-2A-lcwgs-1-T.2	413240.0	55299.0
Goy-APnd_010-Ex1-2B-lcwgs-1-T.1	1778840.0	238148.0
Goy-APnd_010-Ex1-2B-lcwgs-1-T.2	1790993.0	225995.0
Goy-APnd_011-Ex1-2C-lcwgs-1-T.1	1645746.0	309945.0
Goy-APnd_011-Ex1-2C-lcwgs-1-T.2	1663889.0	291802.0
Goy-APnd_012-Ex1-2D-lcwgs-1-T.1	1898226.0	221069.0
Goy-APnd_012-Ex1-2D-lcwgs-1-T.2	1908121.0	211174.0
Goy-APnd_013-Ex1-2E-lcwgs-1-T.1	555854.0	149962.0
Goy-APnd_013-Ex1-2E-lcwgs-1-T.2	562815.0	143001.0
Goy-APnd_014-Ex1-2F-lcwgs-1-T.1	2005743.0	491825.0
Goy-APnd_014-Ex1-2F-lcwgs-1-T.2	2027944.0	469624.0
Goy-APnd_015-Ex1-2G-lcwgs-1-T.1	1573309.0	318166.0
Goy-APnd_015-Ex1-2G-lcwgs-1-T.2	1587048.0	304427.0
Goy-APnd_016-Ex1-2H-lcwgs-1-T.1	1733293.0	346548.0
Goy-APnd_016-Ex1-2H-lcwgs-1-T.2	1748476.0	331365.0
Goy-APnd_017-Ex1-3A-lcwgs-1-T.1	844296.0	151755.0
Goy-APnd_017-Ex1-3A-lcwgs-1-T.2	852936.0	143115.0
Goy-APnd_018-Ex1-3B-lcwgs-1-T.1	557993.0	88099.0
Goy-APnd_018-Ex1-3B-lcwgs-1-T.2	562946.0	83146.0
Goy-APnd_019-Ex1-3C-lcwgs-1-T.1	1934060.0	364178.0
Goy-APnd_019-Ex1-3C-lcwgs-1-T.2	1953178.0	345060.0
Goy-APnd_020-Ex1-3D-lcwgs-1-T.1	1971784.0	231715.0
Goy-APnd_020-Ex1-3D-lcwgs-1-T.2	1983238.0	220261.0
Goy-APnd_021-Ex1-3E-lcwgs-1-T.1	2059892.0	250876.0
Goy-APnd_021-Ex1-3E-lcwgs-1-T.2	2071048.0	239720.0
Goy-APnd_022-Ex1-3F-lcwgs-1-T.1	2906586.0	370834.0
Goy-APnd_022-Ex1-3F-lcwgs-1-T.2	2920730.0	356690.0
Goy-APnd_023-Ex1-3G-lcwgs-1-T.1	1722616.0	325646.0
Goy-APnd_023-Ex1-3G-lcwgs-1-T.2	1739229.0	309033.0
Goy-APnd_024-Ex1-3H-lcwgs-1-T.1	2651057.0	316194.0
Goy-APnd_024-Ex1-3H-lcwgs-1-T.2	2660330.0	306921.0
Goy-APnd_025-Ex1-4A-lcwgs-1-T.1	807030.0	197483.0
Goy-APnd_025-Ex1-4A-lcwgs-1-T.2	820941.0	183572.0
Goy-APnd_026-Ex1-4B-lcwgs-1-T.1	486629.0	75619.0
Goy-APnd_026-Ex1-4B-lcwgs-1-T.2	491461.0	70787.0
Goy-APnd_027-Ex1-4C-lcwgs-1-T.1	1955177.0	226938.0
Goy-APnd_027-Ex1-4C-lcwgs-1-T.2	1965220.0	216895.0
Goy-APnd_028-Ex1-4D-lcwgs-1-T.1	2365608.0	377483.0
Goy-APnd_028-Ex1-4D-lcwgs-1-T.2	2387209.0	355882.0
Goy-APnd_029-Ex1-4E-lcwgs-1-T.1	964683.0	199173.0
Goy-APnd_029-Ex1-4E-lcwgs-1-T.2	978083.0	185773.0
Goy-APnd_030-Ex1-4F-lcwgs-1-T.1	1323892.0	391269.0
Goy-APnd_030-Ex1-4F-lcwgs-1-T.2	1357918.0	357243.0
Goy-APnd_031-Ex1-4G-lcwgs-1-T.1	232357.0	58385.0
Goy-APnd_031-Ex1-4G-lcwgs-1-T.2	237796.0	52946.0
Goy-APnd_032-Ex1-4H-lcwgs-1-T.1	418865.0	65255.0
Goy-APnd_032-Ex1-4H-lcwgs-1-T.2	421883.0	62237.0
Goy-APnd_033-Ex1-5A-lcwgs-1-T.1	2063852.0	398147.0
Goy-APnd_033-Ex1-5A-lcwgs-1-T.2	2088412.0	373587.0
Goy-APnd_034-Ex1-5B-lcwgs-1-T.1	277072.0	82962.0
Goy-APnd_034-Ex1-5B-lcwgs-1-T.2	285547.0	74487.0
Goy-APnd_035-Ex1-5C-lcwgs-1-T.1	742391.0	201163.0
Goy-APnd_035-Ex1-5C-lcwgs-1-T.2	755592.0	187962.0
Goy-APnd_036-Ex1-5D-lcwgs-1-T.1	425588.0	76986.0
Goy-APnd_036-Ex1-5D-lcwgs-1-T.2	430448.0	72126.0
Goy-APnd_037-Ex1-5E-lcwgs-1-T.1	682578.0	184665.0
Goy-APnd_037-Ex1-5E-lcwgs-1-T.2	696281.0	170962.0
Goy-APnd_038-Ex1-5F-lcwgs-1-T.1	1578073.0	336677.0
Goy-APnd_038-Ex1-5F-lcwgs-1-T.2	1601013.0	313737.0
Goy-APnd_039-Ex1-5G-lcwgs-1-T.1	622553.0	104015.0
Goy-APnd_039-Ex1-5G-lcwgs-1-T.2	627516.0	99052.0
Goy-APnd_040-Ex1-5H-lcwgs-1-T.1	934293.0	163946.0
Goy-APnd_040-Ex1-5H-lcwgs-1-T.2	942700.0	155539.0
Goy-APnd_041-Ex1-6A-lcwgs-1-T.1	1352098.0	319801.0
Goy-APnd_041-Ex1-6A-lcwgs-1-T.2	1367824.0	304075.0
Goy-APnd_042-Ex1-6B-lcwgs-1-T.1	602894.0	108998.0
Goy-APnd_042-Ex1-6B-lcwgs-1-T.2	608293.0	103599.0
Goy-APnd_043-Ex1-6C-lcwgs-1-T.1	1593681.0	402846.0
Goy-APnd_043-Ex1-6C-lcwgs-1-T.2	1619153.0	377374.0
Goy-APnd_044-Ex1-6D-lcwgs-1-T.1	1619969.0	232614.0
Goy-APnd_044-Ex1-6D-lcwgs-1-T.2	1633283.0	219300.0
Goy-APnd_045-Ex1-6E-lcwgs-1-T.1	3658138.0	673671.0
Goy-APnd_045-Ex1-6E-lcwgs-1-T.2	3686523.0	645286.0
Goy-APnd_046-Ex1-6F-lcwgs-1-T.1	3007159.0	522639.0
Goy-APnd_046-Ex1-6F-lcwgs-1-T.2	3034496.0	495302.0
Goy-APnd_047-Ex1-6G-lcwgs-1-T.1	148586.0	18500.0
Goy-APnd_047-Ex1-6G-lcwgs-1-T.2	149309.0	17777.0
Goy-APnd_048-Ex1-6H-lcwgs-1-T.1	3502247.0	490804.0
Goy-APnd_048-Ex1-6H-lcwgs-1-T.2	3524882.0	468169.0
Goy-APnd_049-Ex1-7A-lcwgs-1-T.1	965362.0	486960.0
Goy-APnd_049-Ex1-7A-lcwgs-1-T.2	1002937.0	449385.0
Goy-APnd_050-Ex1-7B-lcwgs-1-T.1	1027317.0	153529.0
Goy-APnd_050-Ex1-7B-lcwgs-1-T.2	1035924.0	144922.0
Goy-APnd_051-Ex1-7C-lcwgs-1-T.1	1647451.0	284240.0
Goy-APnd_051-Ex1-7C-lcwgs-1-T.2	1662051.0	269640.0
Goy-APnd_052-Ex1-7D-lcwgs-1-T.1	2210514.0	336373.0
Goy-APnd_052-Ex1-7D-lcwgs-1-T.2	2225153.0	321734.0
Goy-APnd_053-Ex1-7E-lcwgs-1-T.1	1053118.0	250098.0
Goy-APnd_053-Ex1-7E-lcwgs-1-T.2	1065209.0	238007.0
Goy-APnd_054-Ex1-7F-lcwgs-1-T.1	1325402.0	272246.0
Goy-APnd_054-Ex1-7F-lcwgs-1-T.2	1339079.0	258569.0
Goy-APnd_055-Ex1-7G-lcwgs-1-T.1	2240263.0	447676.0
Goy-APnd_055-Ex1-7G-lcwgs-1-T.2	2262725.0	425214.0
Goy-APnd_056-Ex1-7H-lcwgs-1-T.1	2660163.0	460409.0
Goy-APnd_056-Ex1-7H-lcwgs-1-T.2	2681753.0	438819.0
Goy-APnd_057-Ex1-8A-lcwgs-1-T.1	645876.0	101346.0
Goy-APnd_057-Ex1-8A-lcwgs-1-T.2	651308.0	95914.0
Goy-APnd_058-Ex1-8B-lcwgs-1-T.1	509099.0	80376.0
Goy-APnd_058-Ex1-8B-lcwgs-1-T.2	513077.0	76398.0
Goy-APnd_059-Ex1-8C-lcwgs-1-T.1	1640994.0	196547.0
Goy-APnd_059-Ex1-8C-lcwgs-1-T.2	1651133.0	186408.0
Goy-APnd_060-Ex1-8D-lcwgs-1-T.1	687294.0	83083.0
Goy-APnd_060-Ex1-8D-lcwgs-1-T.2	691451.0	78926.0
Goy-APnd_061-Ex1-8E-lcwgs-1-T.1	574206.0	73173.0
Goy-APnd_061-Ex1-8E-lcwgs-1-T.2	576678.0	70701.0
Goy-APnd_062-Ex1-8F-lcwgs-1-T.1	763112.0	103333.0
Goy-APnd_062-Ex1-8F-lcwgs-1-T.2	768625.0	97820.0
Goy-APnd_063-Ex1-8G-lcwgs-1-T.1	932143.0	112961.0
Goy-APnd_063-Ex1-8G-lcwgs-1-T.2	936730.0	108374.0
Goy-APnd_064-Ex1-8H-lcwgs-1-T.1	1927762.0	341652.0
Goy-APnd_064-Ex1-8H-lcwgs-1-T.2	1947446.0	321968.0
Goy-APnd_065-Ex1-9A-lcwgs-1-T.1	455032.0	61240.0
Goy-APnd_065-Ex1-9A-lcwgs-1-T.2	458284.0	57988.0
Goy-APnd_066-Ex1-9B-lcwgs-1-T.1	442145.0	77634.0
Goy-APnd_066-Ex1-9B-lcwgs-1-T.2	447054.0	72725.0
Goy-APnd_067-Ex1-9C-lcwgs-1-T.1	253449.0	33296.0
Goy-APnd_067-Ex1-9C-lcwgs-1-T.2	254991.0	31754.0
Goy-CPnd_001-Ex1-7F-lcwgs-1-T.1	3367694.0	513409.0
Goy-CPnd_001-Ex1-7F-lcwgs-1-T.2	3439695.0	441408.0
Goy-CPnd_002-Ex1-5C-lcwgs-1-T.1	367001.0	50890.0
Goy-CPnd_002-Ex1-5C-lcwgs-1-T.2	372936.0	44955.0
Goy-CPnd_003-Ex1-7G-lcwgs-1-T.1	1633879.0	231255.0
Goy-CPnd_003-Ex1-7G-lcwgs-1-T.2	1664874.0	200260.0
Goy-CPnd_004-Ex1-2D-lcwgs-1-T.1	3842861.0	558291.0
Goy-CPnd_004-Ex1-2D-lcwgs-1-T.2	3920985.0	480167.0
Goy-CPnd_005-Ex1-6A-lcwgs-1-T.1	1543639.0	229151.0
Goy-CPnd_005-Ex1-6A-lcwgs-1-T.2	1579401.0	193389.0
Goy-CPnd_006-Ex1-2C-lcwgs-1-T.1	2629748.0	403990.0
Goy-CPnd_006-Ex1-2C-lcwgs-1-T.2	2682234.0	351504.0
Goy-CPnd_007-Ex1-8E-lcwgs-1-T.1	2588433.0	383215.0
Goy-CPnd_007-Ex1-8E-lcwgs-1-T.2	2638419.0	333229.0
