pos	3pG>A
1	0.00600339502339254
2	0.00575350347265031
3	0.0041997588257308
4	0.00468840760102896
5	0.00461665292662819
6	0.00446871896722939
7	0.00479386385426654
8	0.00379741610599744
9	0.00416042602762523
10	0.00459981600735971
11	0.004879895671196
12	0.00380952380952381
13	0.00408558672394912
14	0.00448734230801795
15	0.00373682663643616
16	0.00419748981797024
17	0.00309999581081647
18	0.00397040999707443
19	0.00362288664945449
20	0.00409527789385708
21	0.00418305028026437
22	0.00464707359959809
23	0.00472033084088725
24	0.00377659351265159
25	0.0042392444910808
