Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Psq-AGal_003-Ex1-3A-lcwgs-1-1.1	Psq-AGal_003-Ex1-3A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	511839.0	0.0	150.0	39.0	74.55950476917857	150.0	pass	pass	warn	pass	pass	fail	pass	pass	pass	fail	fail
Psq-AGal_003-Ex1-3A-lcwgs-1-1.2	Psq-AGal_003-Ex1-3A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	511839.0	0.0	150.0	39.0	77.34243163108026	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	fail	fail
Psq-AGal_004-Ex1-4A-lcwgs-1-1.1	Psq-AGal_004-Ex1-4A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	484309.0	0.0	150.0	40.0	64.2752798425186	150.0	pass	pass	warn	pass	pass	fail	pass	pass	warn	fail	fail
Psq-AGal_004-Ex1-4A-lcwgs-1-1.2	Psq-AGal_004-Ex1-4A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	484309.0	0.0	150.0	40.0	70.12873491398817	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	warn	fail
Psq-AGal_005-Ex1-5A-lcwgs-1-1.1	Psq-AGal_005-Ex1-5A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	141014.0	0.0	150.0	41.0	70.84544796970513	150.0	pass	pass	warn	pass	pass	fail	pass	pass	pass	fail	fail
Psq-AGal_005-Ex1-5A-lcwgs-1-1.2	Psq-AGal_005-Ex1-5A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	141014.0	0.0	150.0	41.0	74.10929190815969	150.0	pass	pass	fail	pass	warn	fail	pass	pass	pass	fail	fail
Psq-AGal_008-Ex1-8A-lcwgs-1-1.1	Psq-AGal_008-Ex1-8A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	846449.0	0.0	150.0	38.0	66.47569191600275	150.0	pass	pass	warn	pass	pass	warn	pass	pass	warn	fail	fail
Psq-AGal_008-Ex1-8A-lcwgs-1-1.2	Psq-AGal_008-Ex1-8A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	846449.0	0.0	150.0	39.0	71.73768156086552	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	fail
Psq-AGal_009-Ex1-9A-lcwgs-1-1.1	Psq-AGal_009-Ex1-9A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1125223.0	0.0	150.0	41.0	72.54659639920207	150.0	pass	pass	warn	pass	pass	warn	pass	pass	pass	fail	fail
Psq-AGal_009-Ex1-9A-lcwgs-1-1.2	Psq-AGal_009-Ex1-9A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1125223.0	0.0	150.0	41.0	76.59102480897305	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	fail
Psq-AGal_010-Ex1-10A-lcwgs-1-1.1	Psq-AGal_010-Ex1-10A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	522821.0	0.0	150.0	39.0	72.29638613872173	150.0	pass	pass	warn	pass	pass	warn	pass	pass	pass	fail	fail
Psq-AGal_010-Ex1-10A-lcwgs-1-1.2	Psq-AGal_010-Ex1-10A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	522821.0	0.0	150.0	40.0	76.66297161556402	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	fail
Psq-AGal_011-Ex1-11A-lcwgs-1-1.1	Psq-AGal_011-Ex1-11A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	671130.0	0.0	150.0	41.0	69.15547691559803	150.0	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	fail
Psq-AGal_011-Ex1-11A-lcwgs-1-1.2	Psq-AGal_011-Ex1-11A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	671130.0	0.0	150.0	41.0	73.79914612596622	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
Psq-AGal_014-Ex1-2B-lcwgs-1-1.1	Psq-AGal_014-Ex1-2B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	670812.0	0.0	150.0	39.0	67.23689495160527	150.0	pass	pass	warn	pass	pass	warn	pass	pass	warn	fail	fail
Psq-AGal_014-Ex1-2B-lcwgs-1-1.2	Psq-AGal_014-Ex1-2B-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	670812.0	0.0	150.0	40.0	72.20682639653553	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	fail
