Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sob-APnd_006-Ex1-6A-lcwgs-1-T.clmp.fp2_r1_screen	4943061	159027.0	3.2199999999999998	93.0	0.0	0.0	0.0	213.0	0.0	23330.0	0.48000000000000004	213950.0	4.33	246337.0	4.99	88329.0	1.7799999999999998	156690.0	3.18	101163.0	2.05	121806.0	2.46	107505.0	2.18	4582711	92.71
Sob-APnd_006-Ex1-6A-lcwgs-1-T.clmp.fp2_r2_screen	4943061	158344.0	3.21	117.0	0.0	0.0	0.0	231.0	0.0	23126.0	0.47000000000000003	212202.0	4.300000000000001	245711.0	4.97	87024.0	1.76	156015.0	3.1599999999999997	100146.0	2.02	120484.0	2.44	106512.0	2.16	4584194	92.74
Sob-APnd_007-Ex1-7A-lcwgs-1-T.clmp.fp2_r1_screen	8714719	297679.0	3.4200000000000004	485.0	0.0	0.0	0.0	189.0	0.0	30266.0	0.35000000000000003	668754.0	7.67	547249.0	6.27	173473.0	1.99	296058.0	3.4	199205.0	2.29	234825.0	2.6999999999999997	212046.0	2.43	7777886	89.25
Sob-APnd_007-Ex1-7A-lcwgs-1-T.clmp.fp2_r2_screen	8714719	296345.0	3.4000000000000004	508.0	0.0	0.0	0.0	173.0	0.0	30133.0	0.35000000000000003	661157.0	7.59	542863.0	6.2299999999999995	171281.0	1.96	294971.0	3.39	197524.0	2.26	233308.0	2.6799999999999997	210886.0	2.41	7783987	89.32
Sob-APnd_008-Ex1-8A-lcwgs-1-T.clmp.fp2_r1_screen	312731	8395.0	2.68	47.0	0.01	0.0	0.0	9.0	0.0	507.0	0.16	29902.0	9.57	20084.0	6.43	4006.0	1.28	8014.0	2.56	4959.0	1.58	6317.0	2.03	4984.0	1.5899999999999999	272701	87.2
Sob-APnd_008-Ex1-8A-lcwgs-1-T.clmp.fp2_r2_screen	312731	8307.0	2.66	38.0	0.01	0.0	0.0	40.0	0.01	580.0	0.18	29855.0	9.55	19937.0	6.37	4030.0	1.29	8058.0	2.5700000000000003	4946.0	1.58	6259.0	2.0100000000000002	4986.0	1.59	272795	87.23
Sob-APnd_009-Ex1-9A-lcwgs-1-T.clmp.fp2_r1_screen	227298	5427.0	2.39	21.0	0.01	0.0	0.0	9.0	0.0	390.0	0.17	14695.0	6.46	11889.0	5.23	2517.0	1.1	5109.0	2.25	3007.0	1.33	3887.0	1.71	3100.0	1.3699999999999999	205863	90.57
Sob-APnd_009-Ex1-9A-lcwgs-1-T.clmp.fp2_r2_screen	227298	5332.0	2.35	15.0	0.0	0.0	0.0	18.0	0.01	423.0	0.19	14546.0	6.390000000000001	11905.0	5.24	2510.0	1.1	5116.0	2.25	2931.0	1.3	3841.0	1.69	3120.0	1.3699999999999999	205954	90.61
Sob-APnd_010-Ex1-10A-lcwgs-1-T.clmp.fp2_r1_screen	8799487	205581.0	2.34	63.0	0.0	0.0	0.0	202.0	0.0	18448.0	0.2	161337.0	1.83	317769.0	3.61	86824.0	0.99	196577.0	2.23	115368.0	1.31	150617.0	1.7200000000000002	119483.0	1.3499999999999999	8394710	95.4
Sob-APnd_010-Ex1-10A-lcwgs-1-T.clmp.fp2_r2_screen	8799487	204884.0	2.33	80.0	0.0	0.0	0.0	189.0	0.0	18056.0	0.2	159551.0	1.81	317639.0	3.6	86005.0	0.97	196057.0	2.22	114524.0	1.3	149331.0	1.7000000000000002	118834.0	1.3399999999999999	8395590	95.41
Sob-APnd_011-Ex1-11A-lcwgs-1-T.clmp.fp2_r1_screen	257753	5699.0	2.21	8.0	0.0	0.0	0.0	10.0	0.0	434.0	0.17	11059.0	4.29	11197.0	4.33	2606.0	1.01	5499.0	2.13	3128.0	1.22	4208.0	1.6400000000000001	3369.0	1.3099999999999998	239736	93.01
Sob-APnd_011-Ex1-11A-lcwgs-1-T.clmp.fp2_r2_screen	257753	5648.0	2.19	12.0	0.0	0.0	0.0	21.0	0.01	459.0	0.18	11017.0	4.2700000000000005	11237.0	4.36	2647.0	1.03	5536.0	2.15	3114.0	1.21	4192.0	1.62	3345.0	1.29	239761	93.02
Sob-APnd_012-Ex1-12A-lcwgs-1-T.clmp.fp2_r1_screen	631955	20706.0	3.2800000000000002	42.0	0.01	0.0	0.0	19.0	0.0	1424.0	0.22999999999999998	46400.0	7.340000000000001	41770.0	6.62	10393.0	1.64	20350.0	3.21	12772.0	2.01	15761.0	2.5	13312.0	2.1100000000000003	562755	89.05
Sob-APnd_012-Ex1-12A-lcwgs-1-T.clmp.fp2_r2_screen	631955	20503.0	3.25	47.0	0.01	0.0	0.0	31.0	0.0	1477.0	0.24	46006.0	7.28	41578.0	6.57	10265.0	1.6199999999999999	20069.0	3.1799999999999997	12683.0	2.0	15535.0	2.4699999999999998	13285.0	2.1	563261	89.13
Sob-APnd_013-Ex1-1B-lcwgs-1-T.clmp.fp2_r1_screen	1584698	37477.0	2.3699999999999997	51.0	0.0	0.0	0.0	36.0	0.0	4203.0	0.27	47969.0	3.0300000000000002	56249.0	3.55	20052.0	1.27	36462.0	2.3	22778.0	1.43	28332.0	1.78	24490.0	1.5499999999999998	1500550	94.69
Sob-APnd_013-Ex1-1B-lcwgs-1-T.clmp.fp2_r2_screen	1584698	37103.0	2.3499999999999996	53.0	0.0	0.0	0.0	56.0	0.0	4094.0	0.26	47717.0	3.0200000000000005	56233.0	3.5599999999999996	19826.0	1.25	36171.0	2.28	22498.0	1.42	27836.0	1.76	24076.0	1.52	1500867	94.71
Sob-APnd_014-Ex1-2B-lcwgs-1-T.clmp.fp2_r1_screen	2898324	73214.0	2.52	61.0	0.0	0.0	0.0	48.0	0.0	6129.0	0.21	76395.0	2.63	112222.0	3.88	32711.0	1.12	70104.0	2.42	42346.0	1.46	55026.0	1.9	43191.0	1.48	2740075	94.54
Sob-APnd_014-Ex1-2B-lcwgs-1-T.clmp.fp2_r2_screen	2898324	73014.0	2.52	60.0	0.0	0.0	0.0	50.0	0.0	6165.0	0.22	76086.0	2.62	112109.0	3.8600000000000003	32569.0	1.12	69985.0	2.42	42248.0	1.45	54834.0	1.8900000000000001	43241.0	1.48	2740945	94.57
Sob-APnd_015-Ex1-3B-lcwgs-1-T.clmp.fp2_r1_screen	1046578	25261.0	2.4099999999999997	130.0	0.01	0.0	0.0	46.0	0.0	2943.0	0.28	48169.0	4.6	41797.0	3.99	13682.0	1.2999999999999998	24073.0	2.29	14827.0	1.42	18639.0	1.78	15829.0	1.52	973526	93.02
Sob-APnd_015-Ex1-3B-lcwgs-1-T.clmp.fp2_r2_screen	1046578	24914.0	2.3899999999999997	118.0	0.01	0.0	0.0	99.0	0.01	2957.0	0.28	47736.0	4.5600000000000005	41435.0	3.96	13679.0	1.2999999999999998	23950.0	2.29	14639.0	1.4	18387.0	1.75	15739.0	1.5	974259	93.09
Sob-APnd_016-Ex1-4B-lcwgs-1-T.clmp.fp2_r1_screen	4907027	135131.0	2.7600000000000002	151.0	0.0	0.0	0.0	103.0	0.0	7120.0	0.13999999999999999	162210.0	3.31	216904.0	4.42	57598.0	1.17	129506.0	2.6399999999999997	80222.0	1.6300000000000001	101865.0	2.07	79136.0	1.61	4587579	93.49
Sob-APnd_016-Ex1-4B-lcwgs-1-T.clmp.fp2_r2_screen	4907027	134730.0	2.74	142.0	0.0	0.0	0.0	106.0	0.0	7325.0	0.15	161002.0	3.27	216088.0	4.41	57090.0	1.16	129350.0	2.6399999999999997	79809.0	1.62	101606.0	2.07	79091.0	1.61	4589051	93.52
Sob-APnd_017-Ex1-5B-lcwgs-1-T.clmp.fp2_r1_screen	246834	5592.0	2.26	17.0	0.0	0.0	0.0	11.0	0.0	530.0	0.21000000000000002	16985.0	6.87	11820.0	4.79	2914.0	1.1800000000000002	5504.0	2.23	3348.0	1.3599999999999999	4237.0	1.72	3534.0	1.42	223680	90.62
Sob-APnd_017-Ex1-5B-lcwgs-1-T.clmp.fp2_r2_screen	246834	5496.0	2.23	10.0	0.0	0.0	0.0	27.0	0.01	608.0	0.24000000000000002	16817.0	6.8100000000000005	11550.0	4.68	2931.0	1.1900000000000002	5449.0	2.2	3344.0	1.3599999999999999	4168.0	1.69	3465.0	1.4	224026	90.76
Sob-APnd_018-Ex1-6B-lcwgs-1-T.clmp.fp2_r1_screen	383774	6567.0	1.72	86.0	0.03	0.0	0.0	10.0	0.0	633.0	0.16	89256.0	23.259999999999998	39340.0	10.26	3486.0	0.9	6704.0	1.75	3773.0	0.98	4885.0	1.27	3961.0	1.04	282496	73.61
Sob-APnd_018-Ex1-6B-lcwgs-1-T.clmp.fp2_r2_screen	383774	6479.0	1.68	77.0	0.02	0.0	0.0	47.0	0.01	704.0	0.18000000000000002	88294.0	23.0	38783.0	10.11	3541.0	0.91	6712.0	1.75	3727.0	0.9700000000000001	4791.0	1.24	3900.0	1.02	283225	73.8
Sob-APnd_019-Ex1-7B-lcwgs-1-T.clmp.fp2_r1_screen	640835	14238.0	2.21	15.0	0.0	0.0	0.0	22.0	0.0	1791.0	0.28	25192.0	3.93	25526.0	3.98	7266.0	1.13	13881.0	2.17	8329.0	1.3	10609.0	1.6600000000000001	8998.0	1.4	600270	93.67
Sob-APnd_019-Ex1-7B-lcwgs-1-T.clmp.fp2_r2_screen	640835	14071.0	2.2	14.0	0.0	0.0	0.0	43.0	0.01	1788.0	0.28	24775.0	3.87	25397.0	3.96	7120.0	1.1099999999999999	13752.0	2.14	8200.0	1.28	10424.0	1.6300000000000001	8826.0	1.38	600590	93.72
Sob-APnd_020-Ex1-8B-lcwgs-1-T.clmp.fp2_r1_screen	4619977	97605.0	2.12	93.0	0.0	0.0	0.0	109.0	0.0	10252.0	0.22	150165.0	3.2399999999999998	174143.0	3.76	46457.0	1.0	94054.0	2.03	55494.0	1.2	71254.0	1.54	59212.0	1.28	4357100	94.31
Sob-APnd_020-Ex1-8B-lcwgs-1-T.clmp.fp2_r2_screen	4619977	97090.0	2.11	99.0	0.0	0.0	0.0	125.0	0.0	10207.0	0.22	149282.0	3.24	173347.0	3.75	45836.0	0.99	94302.0	2.03	55096.0	1.19	70718.0	1.53	58773.0	1.27	4358024	94.33
Sob-APnd_021-Ex1-9B-lcwgs-1-T.clmp.fp2_r1_screen	1871850	45027.0	2.4	71.0	0.0	0.0	0.0	117.0	0.01	5621.0	0.3	96695.0	5.16	89522.0	4.79	24524.0	1.31	44887.0	2.4	27120.0	1.45	33782.0	1.81	28781.0	1.54	1726407	92.23
Sob-APnd_021-Ex1-9B-lcwgs-1-T.clmp.fp2_r2_screen	1871850	44962.0	2.4	80.0	0.0	0.0	0.0	121.0	0.01	5635.0	0.3	95962.0	5.119999999999999	89141.0	4.76	24278.0	1.2999999999999998	44835.0	2.4	26774.0	1.43	33816.0	1.81	28822.0	1.54	1726968	92.26
Sob-APnd_022-Ex1-10B-lcwgs-1-T.clmp.fp2_r1_screen	379608	11127.0	2.93	1.0	0.0	0.0	0.0	18.0	0.0	1735.0	0.45	10909.0	2.88	16819.0	4.43	5861.0	1.54	10660.0	2.81	6440.0	1.69	8307.0	2.19	7075.0	1.8599999999999999	357742	94.24
Sob-APnd_022-Ex1-10B-lcwgs-1-T.clmp.fp2_r2_screen	379608	10862.0	2.8600000000000003	1.0	0.0	0.0	0.0	57.0	0.01	1765.0	0.46	10790.0	2.84	16716.0	4.4	5813.0	1.5399999999999998	10577.0	2.78	6343.0	1.67	8095.0	2.14	6925.0	1.82	357894	94.28
Sob-APnd_023-Ex1-11B-lcwgs-1-T.clmp.fp2_r1_screen	92576	2160.0	2.34	10.0	0.02	0.0	0.0	6.0	0.0	220.0	0.24	6153.0	6.65	5038.0	5.4399999999999995	1082.0	1.17	2077.0	2.2399999999999998	1278.0	1.38	1587.0	1.7000000000000002	1349.0	1.46	83707	90.42
Sob-APnd_023-Ex1-11B-lcwgs-1-T.clmp.fp2_r2_screen	92576	2190.0	2.36	11.0	0.02	0.0	0.0	20.0	0.02	247.0	0.27	6152.0	6.65	4989.0	5.390000000000001	1133.0	1.23	2155.0	2.33	1260.0	1.3599999999999999	1579.0	1.71	1324.0	1.43	83707	90.42
Sob-APnd_024-Ex1-12B-lcwgs-1-T.clmp.fp2_r1_screen	1527334	63563.0	4.16	151.0	0.01	0.0	0.0	86.0	0.01	5856.0	0.39	184312.0	12.07	135025.0	8.83	40072.0	2.62	62837.0	4.13	43870.0	2.87	50444.0	3.3	47205.0	3.09	1287695	84.31
Sob-APnd_024-Ex1-12B-lcwgs-1-T.clmp.fp2_r2_screen	1527334	63170.0	4.13	146.0	0.01	0.0	0.0	96.0	0.01	5755.0	0.38	182309.0	11.93	134036.0	8.78	39319.0	2.5700000000000003	62627.0	4.1	43353.0	2.84	49780.0	3.26	46751.0	3.06	1289222	84.41
Sob-APnd_025-Ex1-1C-lcwgs-1-T.clmp.fp2_r1_screen	2325511	52847.0	2.27	94.0	0.0	0.0	0.0	46.0	0.0	5499.0	0.24000000000000002	125872.0	5.41	95195.0	4.1	28616.0	1.23	51251.0	2.1999999999999997	30674.0	1.3199999999999998	39052.0	1.6700000000000002	33522.0	1.44	2147376	92.34
Sob-APnd_025-Ex1-1C-lcwgs-1-T.clmp.fp2_r2_screen	2325511	52507.0	2.25	84.0	0.0	0.0	0.0	62.0	0.0	5420.0	0.23	124976.0	5.38	94608.0	4.0600000000000005	28303.0	1.21	51042.0	2.1799999999999997	30366.0	1.2999999999999998	38385.0	1.6600000000000001	33155.0	1.43	2148307	92.38
Sob-APnd_026-Ex1-2C-lcwgs-1-T.clmp.fp2_r1_screen	86849	2349.0	2.7	9.0	0.01	0.0	0.0	2.0	0.0	261.0	0.3	7820.0	9.02	5014.0	5.7700000000000005	1298.0	1.4900000000000002	2254.0	2.6	1359.0	1.56	1739.0	2.01	1460.0	1.68	76540	88.13
Sob-APnd_026-Ex1-2C-lcwgs-1-T.clmp.fp2_r2_screen	86849	2280.0	2.62	10.0	0.01	0.0	0.0	16.0	0.02	289.0	0.33	7764.0	8.940000000000001	4929.0	5.68	1294.0	1.5	2240.0	2.58	1337.0	1.54	1646.0	1.8900000000000001	1456.0	1.68	76592	88.19
Sob-APnd_027-Ex1-3C-lcwgs-1-T.clmp.fp2_r1_screen	1690808	62231.0	3.6799999999999997	173.0	0.01	0.0	0.0	41.0	0.0	4275.0	0.25	132929.0	7.870000000000001	102376.0	6.0600000000000005	35613.0	2.11	60533.0	3.59	40497.0	2.4000000000000004	48357.0	2.87	43034.0	2.54	1504480	88.98
Sob-APnd_027-Ex1-3C-lcwgs-1-T.clmp.fp2_r2_screen	1690808	61857.0	3.66	182.0	0.01	0.0	0.0	106.0	0.01	4447.0	0.26	131994.0	7.82	101686.0	6.01	35016.0	2.06	60314.0	3.5700000000000003	40203.0	2.38	47843.0	2.82	42553.0	2.5100000000000002	1505495	89.04
Sob-APnd_028-Ex1-4C-lcwgs-1-T.clmp.fp2_r1_screen	395945	11612.0	2.94	18.0	0.0	0.0	0.0	14.0	0.0	780.0	0.19999999999999998	28834.0	7.279999999999999	22021.0	5.57	5219.0	1.3099999999999998	11126.0	2.8200000000000003	6788.0	1.71	8559.0	2.17	6810.0	1.73	353816	89.36
Sob-APnd_028-Ex1-4C-lcwgs-1-T.clmp.fp2_r2_screen	395945	11434.0	2.8899999999999997	31.0	0.01	0.0	0.0	47.0	0.01	774.0	0.19999999999999998	28401.0	7.17	21930.0	5.54	5213.0	1.3099999999999998	11088.0	2.8099999999999996	6604.0	1.67	8477.0	2.15	6760.0	1.7	354133	89.44
Sob-APnd_029-Ex1-5C-lcwgs-1-T.clmp.fp2_r1_screen	87516	1798.0	2.05	3.0	0.0	0.0	0.0	3.0	0.0	146.0	0.17	8357.0	9.55	4661.0	5.33	857.0	0.97	1772.0	2.02	997.0	1.13	1285.0	1.47	1004.0	1.15	76847	87.81
Sob-APnd_029-Ex1-5C-lcwgs-1-T.clmp.fp2_r2_screen	87516	1750.0	2.0	6.0	0.0	0.0	0.0	13.0	0.01	173.0	0.19	8142.0	9.31	4503.0	5.15	865.0	0.99	1737.0	1.98	1026.0	1.17	1290.0	1.48	1009.0	1.1400000000000001	77101	88.1
Sob-APnd_030-Ex1-6C-lcwgs-1-T.clmp.fp2_r1_screen	614899	15136.0	2.46	70.0	0.01	0.0	0.0	18.0	0.0	2223.0	0.36	66153.0	10.75	40325.0	6.5600000000000005	8580.0	1.3900000000000001	14694.0	2.39	9178.0	1.49	11480.0	1.8599999999999999	9842.0	1.5999999999999999	532072	86.53
Sob-APnd_030-Ex1-6C-lcwgs-1-T.clmp.fp2_r2_screen	614899	15074.0	2.44	62.0	0.01	0.0	0.0	41.0	0.01	2236.0	0.36	65443.0	10.64	39779.0	6.47	8647.0	1.4	14753.0	2.4	9075.0	1.48	11331.0	1.85	9734.0	1.5899999999999999	532748	86.64
Sob-APnd_031-Ex1-7C-lcwgs-1-T.clmp.fp2_r1_screen	231209	6689.0	2.8899999999999997	21.0	0.01	0.0	0.0	4.0	0.0	753.0	0.33	16967.0	7.33	13215.0	5.720000000000001	3856.0	1.66	6647.0	2.8800000000000003	4258.0	1.8399999999999999	5207.0	2.26	4475.0	1.93	207602	89.79
Sob-APnd_031-Ex1-7C-lcwgs-1-T.clmp.fp2_r2_screen	231209	6689.0	2.89	15.0	0.01	0.0	0.0	32.0	0.01	813.0	0.35000000000000003	16919.0	7.3100000000000005	13223.0	5.73	3841.0	1.67	6592.0	2.85	4210.0	1.82	5154.0	2.23	4424.0	1.91	207602	89.79
Sob-APnd_032-Ex1-8C-lcwgs-1-T.clmp.fp2_r1_screen	168262	3104.0	1.8399999999999999	44.0	0.03	0.0	0.0	4.0	0.0	255.0	0.15	34685.0	20.61	17189.0	10.21	1559.0	0.93	3005.0	1.79	1724.0	1.03	2206.0	1.31	1708.0	1.02	127778	75.94
Sob-APnd_032-Ex1-8C-lcwgs-1-T.clmp.fp2_r2_screen	168262	3039.0	1.81	32.0	0.02	0.0	0.0	57.0	0.03	312.0	0.19	34403.0	20.45	16884.0	10.04	1622.0	0.96	3059.0	1.81	1687.0	1.01	2175.0	1.3	1752.0	1.05	128131	76.15
Sob-APnd_033-Ex1-9C-lcwgs-1-T.clmp.fp2_r1_screen	3323863	76462.0	2.29	1106.0	0.04	0.0	0.0	53.0	0.0	3151.0	0.09	1185746.0	35.67	519153.0	15.620000000000001	38804.0	1.16	68814.0	2.0700000000000003	41274.0	1.25	48431.0	1.45	42118.0	1.27	1977366	59.49
Sob-APnd_033-Ex1-9C-lcwgs-1-T.clmp.fp2_r2_screen	3323863	75979.0	2.28	1070.0	0.03	0.0	0.0	62.0	0.0	3170.0	0.09	1177214.0	35.42	513702.0	15.46	38386.0	1.16	68303.0	2.0500000000000003	40655.0	1.23	47978.0	1.44	41663.0	1.25	1985010	59.72
Sob-APnd_034-Ex1-10C-lcwgs-1-T.clmp.fp2_r1_screen	437817	10391.0	2.38	7.0	0.0	0.0	0.0	18.0	0.0	1321.0	0.3	11537.0	2.63	16863.0	3.8499999999999996	4981.0	1.13	10065.0	2.3	5923.0	1.3499999999999999	7666.0	1.7599999999999998	6385.0	1.46	414744	94.73
Sob-APnd_034-Ex1-10C-lcwgs-1-T.clmp.fp2_r2_screen	437817	10174.0	2.32	3.0	0.0	0.0	0.0	60.0	0.01	1387.0	0.31	11562.0	2.6399999999999997	16690.0	3.8099999999999996	5082.0	1.1600000000000001	10045.0	2.29	5907.0	1.3499999999999999	7512.0	1.72	6374.0	1.46	414875	94.76
Sob-APnd_035-Ex1-11C-lcwgs-1-T.clmp.fp2_r1_screen	4898559	112592.0	2.3	994.0	0.02	0.0	0.0	133.0	0.0	8047.0	0.16	971114.0	19.830000000000002	517265.0	10.56	56335.0	1.15	114553.0	2.34	68096.0	1.39	84922.0	1.74	69603.0	1.42	3730742	76.16
Sob-APnd_035-Ex1-11C-lcwgs-1-T.clmp.fp2_r2_screen	4898559	112409.0	2.29	922.0	0.02	0.0	0.0	123.0	0.0	8001.0	0.16	964120.0	19.68	513416.0	10.49	55524.0	1.13	114381.0	2.34	67669.0	1.38	84537.0	1.72	69624.0	1.42	3736130	76.27
Sob-APnd_036-Ex1-12C-lcwgs-1-T.clmp.fp2_r1_screen	3016190	100510.0	3.34	111.0	0.0	0.0	0.0	69.0	0.0	5735.0	0.19	174107.0	5.77	185441.0	6.15	46251.0	1.53	97838.0	3.24	60506.0	2.01	75322.0	2.5	62324.0	2.0700000000000003	2728445	90.46
Sob-APnd_036-Ex1-12C-lcwgs-1-T.clmp.fp2_r2_screen	3016190	99963.0	3.3099999999999996	105.0	0.0	0.0	0.0	59.0	0.0	5778.0	0.19	172931.0	5.73	184862.0	6.13	45824.0	1.51	97208.0	3.2300000000000004	59856.0	1.98	74628.0	2.48	61895.0	2.06	2729651	90.5
Sob-APnd_037-Ex1-1D-lcwgs-1-T.clmp.fp2_r1_screen	2727430	70214.0	2.58	75.0	0.0	0.0	0.0	58.0	0.0	5671.0	0.21	105042.0	3.8600000000000003	112155.0	4.109999999999999	31666.0	1.1600000000000001	65254.0	2.38	40787.0	1.49	51773.0	1.9	41086.0	1.51	2545237	93.32
Sob-APnd_037-Ex1-1D-lcwgs-1-T.clmp.fp2_r2_screen	2727430	69440.0	2.55	75.0	0.0	0.0	0.0	69.0	0.0	5605.0	0.21	103973.0	3.8100000000000005	111490.0	4.08	30928.0	1.13	64747.0	2.37	39976.0	1.46	50931.0	1.87	40437.0	1.48	2546055	93.35
Sob-APnd_038-Ex1-2D-lcwgs-1-T.clmp.fp2_r1_screen	57184	1834.0	3.21	3.0	0.0	0.0	0.0	3.0	0.01	248.0	0.44	2622.0	4.59	2903.0	5.07	971.0	1.7	1767.0	3.09	1040.0	1.82	1350.0	2.36	1161.0	2.0300000000000002	52815	92.36
Sob-APnd_038-Ex1-2D-lcwgs-1-T.clmp.fp2_r2_screen	57184	1756.0	3.06	3.0	0.0	0.0	0.0	2.0	0.0	236.0	0.41000000000000003	2534.0	4.4399999999999995	2880.0	5.03	924.0	1.6099999999999999	1667.0	2.92	991.0	1.74	1250.0	2.18	1106.0	1.93	52900	92.51
Sob-APnd_039-Ex1-3D-lcwgs-1-T.clmp.fp2_r1_screen	515892	13153.0	2.55	56.0	0.01	0.0	0.0	16.0	0.0	1179.0	0.22999999999999998	13854.0	2.6799999999999997	20658.0	4.0	5982.0	1.16	12364.0	2.39	7240.0	1.4	9536.0	1.8499999999999999	7541.0	1.46	487002	94.4
Sob-APnd_039-Ex1-3D-lcwgs-1-T.clmp.fp2_r2_screen	515892	13104.0	2.54	47.0	0.01	0.0	0.0	25.0	0.0	1188.0	0.22999999999999998	13772.0	2.66	20589.0	4.0	6099.0	1.18	12400.0	2.4	7212.0	1.4	9461.0	1.8399999999999999	7632.0	1.48	487105	94.42
Sob-APnd_040-Ex1-4D-lcwgs-1-T.clmp.fp2_r1_screen	395407	12961.0	3.29	87.0	0.02	0.0	0.0	20.0	0.0	598.0	0.15	82011.0	20.73	37477.0	9.47	6578.0	1.66	12876.0	3.2600000000000002	8183.0	2.06	10065.0	2.55	8215.0	2.0700000000000003	297899	75.34
Sob-APnd_040-Ex1-4D-lcwgs-1-T.clmp.fp2_r2_screen	395407	12863.0	3.25	81.0	0.02	0.0	0.0	19.0	0.0	634.0	0.16	81544.0	20.63	37037.0	9.36	6480.0	1.64	12805.0	3.24	8135.0	2.06	9912.0	2.5	8186.0	2.0700000000000003	298374	75.46
