pos	5pC>T
1	0.0272379060859696
2	0.0287487073422958
3	0.0180825656772433
4	0.0157587548638132
5	0.016260162601626
6	0.0186582809224319
7	0.0194680030840401
8	0.0173477255204318
9	0.0168300351396338
10	0.0210092687950566
11	0.0185389133627019
12	0.0133479612360578
13	0.0176678445229682
14	0.0123199393479909
15	0.0153443113772455
16	0.017749171055198
17	0.0153787734953484
18	0.017010017010017
19	0.0162381596752368
20	0.0147253162167264
21	0.0122114100362526
22	0.0141803743618832
23	0.0140056022408964
24	0.0133621536647671
25	0.0142774454948871
