#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.97555	0.02329	0.00000	0.00000	0.00000	0.00116
2	0.97875	0.02038	0.00000	0.00000	0.00000	0.00087
3	0.98166	0.01718	0.00000	0.00029	0.00000	0.00087
4	0.98777	0.01106	0.00000	0.00029	0.00000	0.00087
5	0.98806	0.01077	0.00000	0.00029	0.00000	0.00087
6	0.98748	0.01135	0.00029	0.00029	0.00000	0.00087
7	0.99039	0.00873	0.00029	0.00000	0.00000	0.00087
8	0.98748	0.01164	0.00000	0.00000	0.00000	0.00087
9	0.98865	0.01048	0.00029	0.00000	0.00000	0.00087
10	0.99010	0.00902	0.00000	0.00000	0.00000	0.00087
11	0.98981	0.00932	0.00000	0.00000	0.00000	0.00087
12	0.98981	0.00932	0.00058	0.00000	0.00000	0.00087
13	0.98923	0.00961	0.00029	0.00029	0.00000	0.00087
14	0.99068	0.00815	0.00000	0.00029	0.00000	0.00087
15	0.99127	0.00786	0.00029	0.00029	0.00000	0.00058
16	0.99010	0.00902	0.00029	0.00029	0.00000	0.00058
17	0.99301	0.00611	0.00029	0.00029	0.00000	0.00058
18	0.99389	0.00524	0.00000	0.00029	0.00000	0.00058
19	0.99098	0.00815	0.00029	0.00029	0.00000	0.00058
20	0.99185	0.00699	0.00000	0.00058	0.00000	0.00058
21	0.98952	0.00932	0.00029	0.00058	0.00000	0.00058
22	0.99243	0.00640	0.00000	0.00058	0.00000	0.00058
23	0.99272	0.00611	0.00000	0.00058	0.00000	0.00058
24	0.99389	0.00495	0.00029	0.00058	0.00000	0.00058
25	0.99301	0.00611	0.00000	0.00058	0.00000	0.00029
26	0.99301	0.00611	0.00000	0.00058	0.00000	0.00029
27	0.99330	0.00611	0.00029	0.00029	0.00000	0.00029
28	0.99389	0.00553	0.00000	0.00029	0.00000	0.00029
29	0.99476	0.00466	0.00000	0.00029	0.00000	0.00029
30	0.99360	0.00582	0.00000	0.00029	0.00000	0.00029
31	0.99330	0.00611	0.00000	0.00029	0.00000	0.00029
32	0.99301	0.00640	0.00029	0.00029	0.00000	0.00029
33	0.99360	0.00582	0.00000	0.00029	0.00000	0.00029
34	0.99272	0.00670	0.00000	0.00029	0.00000	0.00029
35	0.99301	0.00641	0.00087	0.00029	0.00000	0.00029
36	0.99505	0.00437	0.00000	0.00029	0.00000	0.00029
37	0.99300	0.00670	0.00000	0.00000	0.00000	0.00029
38	0.99445	0.00526	0.00029	0.00000	0.00000	0.00029
39	0.99357	0.00614	0.00000	0.00000	0.00000	0.00029
40	0.99444	0.00527	0.00059	0.00000	0.00000	0.00029
41	0.99384	0.00587	0.00029	0.00000	0.00000	0.00029
42	0.99177	0.00794	0.00000	0.00000	0.00000	0.00029
43	0.99263	0.00707	0.00029	0.00000	0.00000	0.00029
44	0.99321	0.00650	0.00000	0.00000	0.00000	0.00030
45	0.99438	0.00533	0.00030	0.00000	0.00000	0.00030
46	0.99229	0.00741	0.00000	0.00000	0.00000	0.00030
47	0.99139	0.00831	0.00000	0.00000	0.00000	0.00030
48	0.99374	0.00596	0.00000	0.00000	0.00030	0.00000
49	0.99283	0.00717	0.00000	0.00000	0.00000	0.00000
50	0.99550	0.00450	0.00000	0.00000	0.00000	0.00000
51	0.99549	0.00451	0.00000	0.00000	0.00000	0.00000
52	0.99397	0.00603	0.00000	0.00000	0.00000	0.00000
53	0.99425	0.00575	0.00030	0.00000	0.00000	0.00000
54	0.99515	0.00485	0.00000	0.00000	0.00000	0.00000
55	0.99391	0.00609	0.00061	0.00000	0.00000	0.00000
56	0.99388	0.00581	0.00000	0.00000	0.00000	0.00031
57	0.99356	0.00613	0.00000	0.00000	0.00000	0.00031
58	0.99538	0.00431	0.00062	0.00000	0.00000	0.00031
59	0.99475	0.00494	0.00000	0.00000	0.00000	0.00031
60	0.99443	0.00526	0.00031	0.00000	0.00000	0.00031
61	0.99410	0.00559	0.00000	0.00000	0.00000	0.00031
62	0.99192	0.00777	0.00031	0.00000	0.00000	0.00031
63	0.99344	0.00624	0.00000	0.00000	0.00000	0.00031
64	0.99373	0.00595	0.00000	0.00000	0.00000	0.00031
65	0.99529	0.00408	0.00000	0.00000	0.00000	0.00063
66	0.99433	0.00504	0.00000	0.00000	0.00000	0.00063
67	0.99177	0.00759	0.00000	0.00000	0.00000	0.00063
68	0.99682	0.00254	0.00000	0.00000	0.00000	0.00064
69	0.99268	0.00669	0.00000	0.00000	0.00000	0.00064
70	0.99170	0.00766	0.00000	0.00000	0.00000	0.00064
71	0.99391	0.00545	0.00000	0.00000	0.00000	0.00064
72	0.99421	0.00482	0.00000	0.00000	0.00032	0.00064
73	0.99194	0.00741	0.00000	0.00000	0.00000	0.00064
74	0.99191	0.00744	0.00000	0.00000	0.00000	0.00065
75	0.99351	0.00584	0.00032	0.00000	0.00000	0.00065
76	0.99479	0.00391	0.00000	0.00000	0.00033	0.00098
77	0.99411	0.00491	0.00000	0.00000	0.00000	0.00098
78	0.99376	0.00525	0.00000	0.00000	0.00000	0.00098
79	0.99308	0.00593	0.00000	0.00000	0.00000	0.00099
80	0.99274	0.00627	0.00033	0.00000	0.00000	0.00099
81	0.99172	0.00728	0.00000	0.00000	0.00000	0.00099
82	0.99269	0.00598	0.00000	0.00000	0.00000	0.00133
83	0.99264	0.00635	0.00000	0.00000	0.00000	0.00100
84	0.98993	0.00906	0.00000	0.00000	0.00000	0.00101
85	0.99292	0.00607	0.00034	0.00000	0.00000	0.00101
86	0.99424	0.00475	0.00000	0.00000	0.00000	0.00102
87	0.99386	0.00512	0.00000	0.00000	0.00000	0.00102
88	0.99384	0.00514	0.00000	0.00000	0.00000	0.00103
89	0.99244	0.00653	0.00000	0.00000	0.00000	0.00103
90	0.99239	0.00692	0.00035	0.00000	0.00000	0.00069
91	0.98920	0.01010	0.00035	0.00000	0.00000	0.00070
92	0.99335	0.00595	0.00000	0.00000	0.00000	0.00070
93	0.99402	0.00528	0.00000	0.00000	0.00000	0.00070
94	0.99149	0.00745	0.00000	0.00035	0.00000	0.00071
95	0.99429	0.00464	0.00000	0.00036	0.00000	0.00071
96	0.99208	0.00648	0.00000	0.00036	0.00000	0.00108
97	0.99345	0.00509	0.00000	0.00036	0.00000	0.00109
98	0.99487	0.00366	0.00000	0.00037	0.00000	0.00110
99	0.99406	0.00445	0.00000	0.00037	0.00000	0.00111
100	0.99512	0.00338	0.00000	0.00038	0.00000	0.00113
101	0.99392	0.00494	0.00000	0.00038	0.00000	0.00076
102	0.99422	0.00424	0.00000	0.00077	0.00000	0.00077
103	0.99065	0.00779	0.00000	0.00078	0.00000	0.00078
104	0.99368	0.00513	0.00000	0.00039	0.00000	0.00079
105	0.99397	0.00482	0.00000	0.00040	0.00000	0.00080
106	0.99268	0.00610	0.00000	0.00041	0.00000	0.00081
107	0.99340	0.00536	0.00000	0.00041	0.00000	0.00082
108	0.99160	0.00714	0.00042	0.00042	0.00000	0.00084
109	0.99360	0.00512	0.00000	0.00043	0.00000	0.00085
110	0.99610	0.00260	0.00000	0.00043	0.00000	0.00087
111	0.99603	0.00221	0.00000	0.00044	0.00000	0.00132
112	0.99192	0.00583	0.00000	0.00045	0.00000	0.00179
