#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5883731	5664431	96.27	6170	0.10	1472	0.03	14503	0.25	197155	3.35
Ecoli	5883731	5883730	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	5883731	5883731	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5883731	5883729	100.00	0	0.00	0	0.00	2	0.00	0	0.00
Vectors	5883731	5809144	98.73	19	0.00	4	0.00	1212	0.02	73352	1.25
Bacteria_24k	5883731	5737265	97.51	1106	0.02	1812	0.03	9612	0.16	133936	2.28
Protists_1k	5883731	5603554	95.24	15836	0.27	30630	0.52	6578	0.11	227133	3.86
Viruses	5883731	5738540	97.54	222	0.00	96	0.00	9849	0.17	135024	2.29
Fungi_RefSeq_release	5883731	5671177	96.39	4040	0.07	1386	0.02	16837	0.29	190291	3.23
Coral	5883731	5746112	97.66	557	0.01	248	0.00	11702	0.20	125112	2.13
Bird	5883731	5711642	97.08	3728	0.06	593	0.01	24132	0.41	143636	2.44
Plant	5883731	5731488	97.41	684	0.01	123	0.00	11686	0.20	139750	2.38

%Hit_no_genomes: 94.72
