#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	21417478	20776036	97.00	38097	0.18	9368	0.04	59522	0.28	534455	2.50
Ecoli	21417478	21417394	100.00	0	0.00	0	0.00	23	0.00	61	0.00
PhiX	21417478	21417478	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	21417478	21417379	100.00	0	0.00	0	0.00	1	0.00	98	0.00
Vectors	21417478	21261235	99.27	123	0.00	10	0.00	5864	0.03	150246	0.70
Bacteria_24k	21417478	21015783	98.12	12663	0.06	24719	0.12	34385	0.16	329928	1.54
Protists_1k	21417478	20567593	96.04	66940	0.31	109133	0.51	34716	0.16	639096	2.98
Viruses	21417478	21073080	98.40	669	0.00	208	0.00	30846	0.14	312675	1.46
Fungi_RefSeq_release	21417478	20810662	97.16	16760	0.08	4025	0.02	66406	0.31	519625	2.43
Coral	21417478	21036906	98.23	2694	0.01	650	0.00	47295	0.22	329933	1.54
Bird	21417478	20933887	97.74	11688	0.05	1806	0.01	72210	0.34	397887	1.86
Plant	21417478	21014022	98.12	2715	0.01	537	0.00	43481	0.20	356723	1.67

%Hit_no_genomes: 95.28
