Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	936776.0	0.0	33-150	41.0	96.71437843717469	144.95910975516026	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	936776.0	0.0	33-150	41.0	96.34317584457398	144.96003633739548	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4130272.0	0.0	33-150	41.0	96.38941088020769	144.20784950724794	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4130272.0	0.0	33-150	41.0	95.99911364562944	144.21577295635734	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8793643.0	0.0	33-150	41.0	96.2886184011674	147.07393306733056	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8793643.0	0.0	33-150	41.0	95.84435548870673	147.07081069813728	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5037292.0	0.0	33-150	41.0	96.39785340133302	145.13737778155405	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5037292.0	0.0	33-150	41.0	95.8222448555976	145.14307052281265	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3240106.0	0.0	33-150	41.0	96.42745611853265	142.9451292642895	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3240106.0	0.0	33-150	41.0	95.78636329852543	142.94584004350475	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6863359.0	0.0	33-150	41.0	96.41694518052678	146.74535733887737	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6863359.0	0.0	33-150	41.0	95.94356042330843	146.74813731876768	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8963988.0	0.0	33-150	41.0	96.07229659307983	147.22142298717938	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8963988.0	0.0	33-150	41.0	95.4641960875726	147.2236437621291	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2589040.0	0.0	33-150	41.0	95.61083200947053	147.55313784259803	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2589040.0	0.0	33-150	41.0	94.74502774137324	147.55886158576152	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	82383320.0	0.0	33-150	41.0	92.3570101979243	148.61799922605692	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	82383320.0	0.0	33-150	41.0	90.59514318429142	148.61763154240447	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
