Sample	Unique Reads	Duplicate Reads
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	742862.0	21281.0
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	740045.0	24098.0
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	3326331.0	113866.0
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	3304832.0	135365.0
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	7020505.0	228685.0
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	6989830.0	259360.0
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	4040739.0	124446.0
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	4016961.0	148224.0
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	2622423.0	86523.0
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	2608455.0	100491.0
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	5497544.0	168103.0
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	5470981.0	194666.0
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	7103819.0	237549.0
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	7065840.0	275528.0
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	2062534.0	81692.0
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	2042333.0	101893.0
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	63272810.0	4636740.0
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	62011474.0	5898076.0
GotPopAL1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	4571904.0	137841.0
GotPopAL1_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	4548391.0	161354.0
GotPopAL20_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	3440058.0	125958.0
GotPopAL20_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	3405910.0	160106.0
GotPopAL21_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	4595587.0	156363.0
GotPopAL21_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	4571582.0	180368.0
GotPopAL22_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	4955220.0	152904.0
GotPopAL22_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	4932173.0	175951.0
GotPopAL23_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	4251944.0	124887.0
GotPopAL23_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	4235816.0	141015.0
GotPopAL24_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	4008537.0	122525.0
GotPopAL24_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	3992167.0	138895.0
GotPopAL25_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	569342.0	13878.0
GotPopAL25_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	568105.0	15115.0
GotPopAL27_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	2754903.0	93659.0
GotPopAL27_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	2732821.0	115741.0
GotPopAL28_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	7035670.0	260856.0
GotPopAL28_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	6994938.0	301588.0
