Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	764143.0	0.0	33-150	41.0	97.21504125749273	143.19052716572682	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	764143.0	0.0	33-150	41.0	96.84635641282154	143.029470923636	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3440197.0	0.0	33-150	40.0	96.69011272795156	142.43741390391307	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3440197.0	0.0	33-150	40.0	96.06518394078343	142.33435032935614	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7249190.0	0.0	33-150	41.0	96.84535802281415	145.50434048493693	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7249190.0	0.0	33-150	41.0	96.42221922903468	145.29412913718636	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4165185.0	0.0	33-150	41.0	97.01221521347631	143.4895148714883	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4165185.0	0.0	33-150	41.0	96.4413376833244	143.3246931408809	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1	GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2708946.0	0.0	33-150	41.0	96.80600882413486	141.1537734602314	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2	GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2708946.0	0.0	33-150	41.0	96.29037159651318	141.0315739036511	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
