pos	5pC>T
1	0.00556499808103514
2	0.0293530044567389
3	0.0125142670797326
4	0.0134140499107182
5	0.010243569314819
6	0.00941339674990091
7	0.00962069600441908
8	0.00919982884039367
9	0.00906060347038208
10	0.00871438831697391
11	0.00729415643286903
12	0.00794247972577544
13	0.00709219858156028
14	0.00778951012636316
15	0.00842358604091456
16	0.00827278298170358
17	0.00834839487047078
18	0.00830346997640066
19	0.00952215313709292
20	0.00877003499373569
21	0.00721494524371913
22	0.00760057659546586
23	0.00809089344121191
24	0.00781657113079729
25	0.0064130529622197
