Sample	Unique Reads	Duplicate Reads
Hte-ABur_001-Ex1-1A-lcwgs-1-T.clmp.r1	53497.0	5105.0
Hte-ABur_001-Ex1-1A-lcwgs-1-T.clmp.r2	54747.0	3855.0
Hte-ABur_002-Ex1-1B-lcwgs-1-T.clmp.r1	5384.0	169.0
Hte-ABur_002-Ex1-1B-lcwgs-1-T.clmp.r2	5415.0	138.0
Hte-ABur_003-Ex1-1C-lcwgs-1-T.clmp.r1	58770.0	2684.0
Hte-ABur_003-Ex1-1C-lcwgs-1-T.clmp.r2	59429.0	2025.0
Hte-ABur_004-Ex1-1D-lcwgs-1-T.clmp.r1	1541778.0	33061.0
Hte-ABur_004-Ex1-1D-lcwgs-1-T.clmp.r2	1546031.0	28808.0
Hte-ABur_005-Ex1-1E-lcwgs-1-T.clmp.r1	5368.0	56.0
Hte-ABur_005-Ex1-1E-lcwgs-1-T.clmp.r2	5396.0	28.0
Hte-ABur_006-Ex1-1F-lcwgs-1-T.clmp.r1	3329.0	31.0
Hte-ABur_006-Ex1-1F-lcwgs-1-T.clmp.r2	3337.0	23.0
Hte-ABur_007-Ex1-1G-lcwgs-1-T.clmp.r1	20888.0	822.0
Hte-ABur_007-Ex1-1G-lcwgs-1-T.clmp.r2	21046.0	664.0
Hte-ABur_008-Ex1-1H-lcwgs-1-T.clmp.r1	2507.0	32.0
Hte-ABur_008-Ex1-1H-lcwgs-1-T.clmp.r2	2515.0	24.0
Hte-ABur_009-Ex1-2A-lcwgs-1-T.clmp.r1	8124.0	203.0
Hte-ABur_009-Ex1-2A-lcwgs-1-T.clmp.r2	8171.0	156.0
Hte-ABur_010-Ex1-2B-lcwgs-1-T.clmp.r1	4738.0	26.0
Hte-ABur_010-Ex1-2B-lcwgs-1-T.clmp.r2	4740.0	24.0
Hte-ABur_011-Ex1-2C-lcwgs-1-T.clmp.r1	142523.0	7847.0
Hte-ABur_011-Ex1-2C-lcwgs-1-T.clmp.r2	144236.0	6134.0
Hte-ABur_012-Ex1-2D-lcwgs-1-T.clmp.r1	9796.0	145.0
Hte-ABur_012-Ex1-2D-lcwgs-1-T.clmp.r2	9814.0	127.0
Hte-ABur_013-Ex1-2E-lcwgs-1-T.clmp.r1	374575.0	34018.0
Hte-ABur_013-Ex1-2E-lcwgs-1-T.clmp.r2	378068.0	30525.0
Hte-ABur_014-Ex1-2F-lcwgs-1-T.clmp.r1	6038.0	146.0
Hte-ABur_014-Ex1-2F-lcwgs-1-T.clmp.r2	6075.0	109.0
Hte-ABur_015-Ex1-2G-lcwgs-1-T.clmp.r1	21289.0	788.0
Hte-ABur_015-Ex1-2G-lcwgs-1-T.clmp.r2	21450.0	627.0
Hte-ABur_016-Ex1-2H-lcwgs-1-T.clmp.r1	27198.0	1104.0
Hte-ABur_016-Ex1-2H-lcwgs-1-T.clmp.r2	27464.0	838.0
Hte-ABur_017-Ex1-3A-lcwgs-1-T.clmp.r1	521897.0	22412.0
Hte-ABur_017-Ex1-3A-lcwgs-1-T.clmp.r2	525739.0	18570.0
Hte-ABur_018-Ex1-3B-lcwgs-1-T.clmp.r1	15793.0	466.0
Hte-ABur_018-Ex1-3B-lcwgs-1-T.clmp.r2	15904.0	355.0
Hte-ABur_019-Ex1-3C-lcwgs-1-T.clmp.r1	194687.0	28834.0
Hte-ABur_019-Ex1-3C-lcwgs-1-T.clmp.r2	199892.0	23629.0
Hte-ABur_020-Ex1-3D-lcwgs-1-T.clmp.r1	190735.0	16356.0
Hte-ABur_020-Ex1-3D-lcwgs-1-T.clmp.r2	194323.0	12768.0
Hte-ABur_021-Ex1-3E-lcwgs-1-T.clmp.r1	256445.0	7833.0
Hte-ABur_021-Ex1-3E-lcwgs-1-T.clmp.r2	258028.0	6250.0
Hte-ABur_022-Ex1-3F-lcwgs-1-T.clmp.r1	41507.0	3349.0
Hte-ABur_022-Ex1-3F-lcwgs-1-T.clmp.r2	42290.0	2566.0
Hte-ABur_023-Ex1-3G-lcwgs-1-T.clmp.r1	128827.0	6179.0
Hte-ABur_023-Ex1-3G-lcwgs-1-T.clmp.r2	130103.0	4903.0
Hte-ABur_024-Ex1-3H-lcwgs-1-T.clmp.r1	3785.0	44.0
Hte-ABur_024-Ex1-3H-lcwgs-1-T.clmp.r2	3806.0	23.0
