Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Abu-APnd_001-Ex1-4E-lcwgs-1-T.clmp.fp2_r1_screen	33973	1253.0	3.6799999999999997	0.0	0.0	0.0	0.0	1.0	0.0	252.0	0.74	1189.0	3.5	1658.0	4.87	805.0	2.3600000000000003	1159.0	3.42	806.0	2.37	979.0	2.88	836.0	2.46	31883	93.85
Abu-APnd_001-Ex1-4E-lcwgs-1-T.clmp.fp2_r2_screen	33973	1275.0	3.75	1.0	0.0	0.0	0.0	1.0	0.0	266.0	0.78	1226.0	3.61	1659.0	4.88	825.0	2.44	1186.0	3.4899999999999998	848.0	2.49	1020.0	3.0	849.0	2.5	31859	93.78
Abu-APnd_002-Ex1-4F-lcwgs-1-T.clmp.fp2_r1_screen	495900	16340.0	3.29	8.0	0.0	0.0	0.0	5.0	0.0	3312.0	0.67	16385.0	3.31	21502.0	4.33	11537.0	2.33	14985.0	3.02	10323.0	2.09	13200.0	2.66	11425.0	2.31	469369	94.65
Abu-APnd_002-Ex1-4F-lcwgs-1-T.clmp.fp2_r2_screen	495900	16401.0	3.31	6.0	0.0	0.0	0.0	4.0	0.0	3338.0	0.68	16517.0	3.33	21505.0	4.34	11664.0	2.35	15079.0	3.05	10367.0	2.1	13262.0	2.68	11603.0	2.34	469170	94.61
Abu-APnd_003-Ex1-4G-lcwgs-1-T.clmp.fp2_r1_screen	5371669	246543.0	4.59	197.0	0.0	0.0	0.0	29.0	0.0	36320.0	0.67	350534.0	6.53	351472.0	6.550000000000001	161632.0	3.0	234173.0	4.36	172600.0	3.21	191943.0	3.57	153306.0	2.85	4850079	90.29
Abu-APnd_003-Ex1-4G-lcwgs-1-T.clmp.fp2_r2_screen	5371669	250451.0	4.66	207.0	0.0	0.0	0.0	35.0	0.0	36896.0	0.68	353660.0	6.58	356156.0	6.630000000000001	164858.0	3.07	238112.0	4.43	175310.0	3.27	195335.0	3.65	157446.0	2.92	4846319	90.22
Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.fp2_r1_screen	48773	1805.0	3.6999999999999997	0.0	0.0	0.0	0.0	1.0	0.0	313.0	0.64	1432.0	2.94	2383.0	4.88	1204.0	2.4699999999999998	1674.0	3.44	1135.0	2.3200000000000003	1416.0	2.9	1193.0	2.44	45992	94.3
Abu-APnd_004-Ex1-4H-lcwgs-1-T.clmp.fp2_r2_screen	48773	1817.0	3.72	0.0	0.0	0.0	0.0	1.0	0.0	301.0	0.62	1431.0	2.92	2397.0	4.92	1193.0	2.45	1691.0	3.46	1134.0	2.3200000000000003	1402.0	2.87	1218.0	2.5	45968	94.25
Abu-APnd_005-Ex1-5A-lcwgs-1-T.clmp.fp2_r1_screen	406223	13682.0	3.37	76.0	0.02	0.0	0.0	5.0	0.0	3858.0	0.94	19842.0	4.890000000000001	20413.0	5.02	9585.0	2.35	13233.0	3.2600000000000002	9238.0	2.2800000000000002	11316.0	2.79	9880.0	2.4299999999999997	377340	92.89
Abu-APnd_005-Ex1-5A-lcwgs-1-T.clmp.fp2_r2_screen	406223	13741.0	3.3899999999999997	85.0	0.02	0.0	0.0	4.0	0.0	3865.0	0.95	19919.0	4.91	20453.0	5.03	9592.0	2.35	13315.0	3.2800000000000002	9219.0	2.2800000000000002	11350.0	2.79	9924.0	2.44	377218	92.86
Abu-APnd_006-Ex1-5B-lcwgs-1-T.clmp.fp2_r1_screen	361793	12496.0	3.45	3.0	0.0	0.0	0.0	2.0	0.0	1675.0	0.47000000000000003	14090.0	3.8899999999999997	17435.0	4.82	8483.0	2.35	11808.0	3.27	7967.0	2.1999999999999997	10072.0	2.79	8674.0	2.4000000000000004	339361	93.8
