Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	83356.0	0.0	33-150	43.0	98.73674360573924	99.07749892029368	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	83356.0	0.0	33-150	43.0	99.16982580738039	99.21005086616441	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1	Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	221627.0	0.0	33-150	42.0	98.42832075711307	98.30455675526899	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2	Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	221627.0	0.0	33-150	42.0	98.87154124211122	98.43120197448867	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R1	Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	333587.0	0.0	33-150	43.0	94.90102239247574	104.62575579983633	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R2	Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	333587.0	0.0	33-150	43.0	96.32961121132045	104.67381222889381	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R1	Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	690953.0	0.0	33-150	40.0	99.66692823281527	84.52930083522324	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R2	Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	690953.0	0.0	33-150	40.0	99.73067839148413	84.66168755327786	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R1	Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	386838.0	0.0	33-150	45.0	95.59518631097154	105.02239697237603	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R2	Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	386838.0	0.0	33-150	45.0	96.7091800278883	105.20833268706797	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
