Sample	Unique Reads	Duplicate Reads
Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	82303.0	1053.0
Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	82664.0	692.0
Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1	218144.0	3483.0
Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2	219127.0	2500.0
Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R1	316578.0	17009.0
Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R2	321344.0	12243.0
Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R1	688652.0	2301.0
Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R2	689093.0	1860.0
Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R1	369799.0	17039.0
Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R2	374108.0	12730.0
Adu-AGui_006-Ex1-6A-lcwgs-1-1.clmp.fp2_repr.R1	325671.0	1324.0
Adu-AGui_006-Ex1-6A-lcwgs-1-1.clmp.fp2_repr.R2	325946.0	1049.0
Adu-AGui_007-Ex1-7A-lcwgs-1-1.clmp.fp2_repr.R1	2343401.0	75044.0
Adu-AGui_007-Ex1-7A-lcwgs-1-1.clmp.fp2_repr.R2	2357671.0	60774.0
Adu-AGui_008-Ex1-8A-lcwgs-1-1.clmp.fp2_repr.R1	783606.0	49220.0
Adu-AGui_008-Ex1-8A-lcwgs-1-1.clmp.fp2_repr.R2	795102.0	37724.0
Adu-AGui_009-Ex1-9A-lcwgs-1-1.clmp.fp2_repr.R1	492226.0	2795.0
Adu-AGui_009-Ex1-9A-lcwgs-1-1.clmp.fp2_repr.R2	492773.0	2248.0
Adu-AGui_010-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R1	410515.0	8199.0
Adu-AGui_010-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R2	412535.0	6179.0
Adu-AGui_011-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R1	1662326.0	15137.0
Adu-AGui_011-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R2	1665169.0	12294.0
Adu-AGui_012-Ex1-12A-lcwgs-1-1.clmp.fp2_repr.R1	65763.0	628.0
Adu-AGui_012-Ex1-12A-lcwgs-1-1.clmp.fp2_repr.R2	65979.0	412.0
Adu-AGui_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	909362.0	23873.0
Adu-AGui_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	913808.0	19427.0
Adu-AGui_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1	1684531.0	69299.0
Adu-AGui_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2	1700676.0	53154.0
Adu-AGui_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R1	662093.0	10300.0
Adu-AGui_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R2	664016.0	8377.0
Adu-AGui_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R1	255015.0	5535.0
Adu-AGui_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R2	256638.0	3912.0
Adu-AGui_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R1	757818.0	34811.0
Adu-AGui_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R2	765178.0	27451.0
Adu-AGui_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R1	921362.0	25263.0
Adu-AGui_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R2	927918.0	18707.0
