pos	3pG>A
1	0.0146866427516354
2	0.0149041873669269
3	0.0134181406290843
4	0.0124927755301649
5	0.0119310649580203
6	0.0120584163279889
7	0.0104422604422604
8	0.0113068058273538
9	0.00981314692835058
10	0.0106554441260745
11	0.0109426499670402
12	0.00958073305792388
13	0.00934620447564721
14	0.0112136906102229
15	0.00981466064934496
16	0.00967570911018821
17	0.00945689159927527
18	0.00942102702463621
19	0.00915452664935522
20	0.00886308068459658
21	0.00987219039224328
22	0.00862745098039216
23	0.00939716312056738
24	0.00933550574662028
25	0.00931376856163782
