# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	239	10
-	196	30
-	44	96
-	164	109
-	191	58
-	145	207
-	115	433
-	194	45
-	185	75
-	193	34
-	162	114
-	118	378
-	229	14
-	54	146
-	170	93
-	203	33
-	192	46
-	153	158
-	35	34
-	189	44
-	161	122
-	165	92
-	59	203
-	181	58
-	42	87
-	160	137
-	33	28
-	173	87
-	178	67
-	180	78
-	62	285
-	198	40
-	142	205
-	175	64
-	197	44
-	157	133
-	27	8
-	218	16
-	158	152
-	202	32
-	179	68
-	39	78
-	187	51
-	210	21
-	259	3
-	47	102
-	182	64
-	216	26
-	233	11
-	254	7
-	40	79
-	37	40
-	222	20
-	220	27
-	188	45
-	184	79
-	51	136
-	212	19
-	186	49
-	174	96
-	190	49
-	41	57
-	232	13
-	207	23
-	183	48
-	249	2
-	213	22
-	217	23
-	206	28
-	235	12
-	219	18
-	205	24
-	240	8
-	230	13
-	30	15
-	244	6
-	246	12
-	199	28
-	231	14
-	251	3
-	31	16
-	215	19
-	226	15
-	221	19
-	237	11
-	38	39
-	236	11
-	223	14
-	29	7
-	32	17
-	256	6
-	25	2
-	224	12
-	245	6
-	243	7
-	242	4
-	28	7
-	252	5
-	258	2
-	255	2
-	257	5
-	250	4
-	238	8
-	241	4
-	247	3
-	248	2
-	263	1
-	261	1
-	253	2
