Sample	Unique Reads	Duplicate Reads
Cvi-APal_001-Ex1-1A-lcwgs-1-2.1	2723702.0	1916744.0
Cvi-APal_001-Ex1-1A-lcwgs-1-2.2	2793820.0	1846626.0
Cvi-APal_002-Ex1-1B-lcwgs-1-2.1	6777019.0	4125725.0
Cvi-APal_002-Ex1-1B-lcwgs-1-2.2	7021447.0	3881297.0
Cvi-APal_003-Ex1-1C-lcwgs-1-2.1	17257268.0	15010124.0
Cvi-APal_003-Ex1-1C-lcwgs-1-2.2	17872342.0	14395050.0
Cvi-APal_004-Ex1-1D-lcwgs-1-2.1	73814503.0	49766187.0
Cvi-APal_004-Ex1-1D-lcwgs-1-2.2	75402106.0	48178584.0
Cvi-APal_005-Ex1-1E-lcwgs-1-2.1	46503373.0	14765772.0
Cvi-APal_005-Ex1-1E-lcwgs-1-2.2	47300261.0	13968884.0
Cvi-APal_006-Ex1-1F-lcwgs-1-2.1	5930063.0	2580468.0
Cvi-APal_006-Ex1-1F-lcwgs-1-2.2	6044401.0	2466130.0
Cvi-APal_007-Ex1-1G-lcwgs-1-2.1	4285599.0	1382213.0
Cvi-APal_007-Ex1-1G-lcwgs-1-2.2	4358886.0	1308926.0
Cvi-APal_008-Ex1-1H-lcwgs-1-2.1	8428452.0	14198495.0
Cvi-APal_008-Ex1-1H-lcwgs-1-2.2	8914904.0	13712043.0
Cvi-APal_009-Ex1-2A-lcwgs-1-2.1	8878671.0	22178791.0
Cvi-APal_009-Ex1-2A-lcwgs-1-2.2	9567885.0	21489577.0
Cvi-APal_010-Ex1-2B-lcwgs-1-2.1	17814246.0	38361567.0
Cvi-APal_010-Ex1-2B-lcwgs-1-2.2	19220773.0	36955040.0
Cvi-APal_011-Ex1-2C-lcwgs-1-2.1	14462677.0	55581903.0
Cvi-APal_011-Ex1-2C-lcwgs-1-2.2	16189094.0	53855486.0
Cvi-APal_012-Ex1-2D-lcwgs-1-2.1	29755182.0	86053585.0
Cvi-APal_012-Ex1-2D-lcwgs-1-2.2	32399462.0	83409305.0
Cvi-APal_013-Ex1-2E-lcwgs-1-2.1	34600795.0	66365143.0
Cvi-APal_013-Ex1-2E-lcwgs-1-2.2	36450616.0	64515322.0
Cvi-APal_014-Ex1-2F-lcwgs-1-2.1	88946385.0	42217492.0
Cvi-APal_014-Ex1-2F-lcwgs-1-2.2	90495139.0	40668738.0
Cvi-APal_015-Ex1-2G-lcwgs-1-2.1	4664040.0	3149827.0
Cvi-APal_015-Ex1-2G-lcwgs-1-2.2	4898928.0	2914939.0
Cvi-APal_016-Ex1-2H-lcwgs-1-2.1	17545852.0	12233507.0
Cvi-APal_016-Ex1-2H-lcwgs-1-2.2	18291565.0	11487794.0
Cvi-APal_017-Ex2-4D-lcwgs-1-2.1	28480736.0	69044568.0
Cvi-APal_017-Ex2-4D-lcwgs-1-2.2	30082610.0	67442694.0
Cvi-APal_018-Ex1-3A-lcwgs-1-2.1	6472176.0	4377499.0
Cvi-APal_018-Ex1-3A-lcwgs-1-2.2	6738325.0	4111350.0
Cvi-APal_019-Ex1-3B-lcwgs-1-2.1	25743894.0	24906716.0
Cvi-APal_019-Ex1-3B-lcwgs-1-2.2	27091761.0	23558849.0
Cvi-APal_020-Ex1-3C-lcwgs-1-2.1	21938193.0	34299120.0
Cvi-APal_020-Ex1-3C-lcwgs-1-2.2	23453831.0	32783482.0
Cvi-APal_021-Ex1-3D-lcwgs-1-2.1	20364612.0	41436318.0
Cvi-APal_021-Ex1-3D-lcwgs-1-2.2	21565428.0	40235502.0
Cvi-APal_022-Ex1-3E-lcwgs-1-2.1	32387193.0	62858911.0
Cvi-APal_022-Ex1-3E-lcwgs-1-2.2	35297675.0	59948429.0
Cvi-APal_023-Ex1-3F-lcwgs-1-2.1	55660927.0	77598450.0
Cvi-APal_023-Ex1-3F-lcwgs-1-2.2	59543264.0	73716113.0
Cvi-APal_024-Ex1-3G-lcwgs-1-2.1	53055205.0	44743073.0
Cvi-APal_024-Ex1-3G-lcwgs-1-2.2	55290924.0	42507354.0
Cvi-APal_025-Ex1-3H-lcwgs-1-2.1	2691165.0	1030064.0
Cvi-APal_025-Ex1-3H-lcwgs-1-2.2	2752622.0	968607.0
Cvi-APal_026-Ex1-4A-lcwgs-1-2.1	15283709.0	11680988.0
Cvi-APal_026-Ex1-4A-lcwgs-1-2.2	15814819.0	11149878.0
Cvi-APal_027-Ex1-4B-lcwgs-1-2.1	31450326.0	30370956.0
Cvi-APal_027-Ex1-4B-lcwgs-1-2.2	32505435.0	29315847.0
Cvi-APal_028-Ex1-4C-lcwgs-1-2.1	61006633.0	35700787.0
