Sample	Unique Reads	Duplicate Reads
Psq-AGal_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R1	330236.0	20228.0
Psq-AGal_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R2	333999.0	16465.0
Psq-AGal_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R1	262574.0	42247.0
Psq-AGal_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R2	270580.0	34241.0
Psq-AGal_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R1	81780.0	7123.0
Psq-AGal_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R2	83665.0	5238.0
Psq-AGal_008-Ex1-8A-lcwgs-1-1.clmp.fp2_repr.R1	489884.0	74340.0
Psq-AGal_008-Ex1-8A-lcwgs-1-1.clmp.fp2_repr.R2	503806.0	60418.0
Psq-AGal_009-Ex1-9A-lcwgs-1-1.clmp.fp2_repr.R1	699885.0	54968.0
Psq-AGal_009-Ex1-9A-lcwgs-1-1.clmp.fp2_repr.R2	710482.0	44371.0
Psq-AGal_010-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R1	323667.0	23321.0
Psq-AGal_010-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R2	328777.0	18211.0
Psq-AGal_011-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R1	401045.0	33089.0
Psq-AGal_011-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R2	408908.0	25226.0
Psq-AGal_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1	382962.0	47963.0
Psq-AGal_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2	391636.0	39289.0
Psq-AGal_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R1	540983.0	77293.0
Psq-AGal_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R2	555226.0	63050.0
Psq-AGal_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R1	508347.0	51086.0
Psq-AGal_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R2	518039.0	41394.0
Psq-AGal_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R1	419557.0	30013.0
Psq-AGal_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R2	424423.0	25147.0
Psq-AGal_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R1	156820.0	15683.0
Psq-AGal_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R2	159504.0	12999.0
Psq-AGal_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R1	986095.0	111182.0
