#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3013085	2948375	97.85	2110	0.07	1745	0.06	7294	0.24	53561	1.78
Ecoli	3013085	3013084	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	3013085	3013085	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3013085	3012955	100.00	0	0.00	0	0.00	1	0.00	129	0.00
Vectors	3013085	3007267	99.81	6	0.00	1	0.00	256	0.01	5555	0.18
Bacteria_24k	3013085	2974749	98.73	1575	0.05	4873	0.16	3643	0.12	28245	0.94
Protists_1k	3013085	2891133	95.95	10238	0.34	32230	1.07	2872	0.10	76612	2.54
Viruses	3013085	2983386	99.02	439	0.01	39	0.00	2931	0.10	26290	0.87
Fungi_RefSeq_release	3013085	2944792	97.73	1441	0.05	934	0.03	8674	0.29	57244	1.90
Coral	3013085	2980684	98.92	181	0.01	48	0.00	4146	0.14	28026	0.93
Bird	3013085	2970007	98.57	994	0.03	229	0.01	7180	0.24	34675	1.15
Plant	3013085	2978136	98.84	234	0.01	39	0.00	4399	0.15	30277	1.00

%Hit_no_genomes: 95.37
