#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10239851	10079661	98.44	7555	0.07	3152	0.03	22708	0.22	126775	1.24
Ecoli	10239851	10239833	100.00	0	0.00	0	0.00	7	0.00	11	0.00
PhiX	10239851	10239851	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10239851	10239764	100.00	0	0.00	0	0.00	1	0.00	86	0.00
Vectors	10239851	10228769	99.89	4	0.00	0	0.00	861	0.01	10217	0.10
Bacteria_24k	10239851	10153461	99.15	3835	0.04	10884	0.11	9626	0.09	62045	0.61
Protists_1k	10239851	9925437	96.93	31564	0.31	84136	0.82	8630	0.08	190084	1.86
Viruses	10239851	10176216	99.38	1094	0.01	90	0.00	7649	0.07	54802	0.54
Fungi_RefSeq_release	10239851	10070011	98.33	4745	0.05	2800	0.03	25508	0.25	136787	1.34
Coral	10239851	10163940	99.25	615	0.01	185	0.00	12087	0.12	63024	0.62
Bird	10239851	10136401	98.99	3803	0.04	889	0.01	19855	0.19	78903	0.77
Plant	10239851	10157446	99.19	683	0.01	146	0.00	12197	0.12	69379	0.68

%Hit_no_genomes: 96.45
