#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	199955	195373	97.71	267	0.13	117	0.06	515	0.26	3683	1.84
Ecoli	199955	199953	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	199955	199955	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	199955	199944	99.99	0	0.00	0	0.00	0	0.00	11	0.01
Vectors	199955	199560	99.80	1	0.00	0	0.00	18	0.01	376	0.19
Bacteria_24k	199955	197043	98.55	187	0.09	453	0.23	269	0.13	2003	1.00
Protists_1k	199955	191573	95.80	761	0.38	2075	1.04	253	0.13	5293	2.65
Viruses	199955	197929	98.98	31	0.02	3	0.00	217	0.11	1775	0.89
Fungi_RefSeq_release	199955	195268	97.66	114	0.06	77	0.04	609	0.30	3887	1.94
Coral	199955	197732	98.90	6	0.00	5	0.00	306	0.15	1906	0.95
Bird	199955	196997	98.52	84	0.04	22	0.01	559	0.28	2293	1.15
Plant	199955	197547	98.80	18	0.01	4	0.00	303	0.15	2083	1.04

%Hit_no_genomes: 95.02
