#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3053383	2987760	97.85	2323	0.08	946	0.03	7958	0.26	54396	1.78
Ecoli	3053383	3053379	100.00	0	0.00	0	0.00	2	0.00	2	0.00
PhiX	3053383	3053383	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3053383	3053322	100.00	0	0.00	0	0.00	3	0.00	58	0.00
Vectors	3053383	3047630	99.81	3	0.00	0	0.00	282	0.01	5468	0.18
Bacteria_24k	3053383	3014810	98.74	1228	0.04	4831	0.16	3747	0.12	28767	0.94
Protists_1k	3053383	2928707	95.92	11031	0.36	32017	1.05	2839	0.09	78789	2.58
Viruses	3053383	3022716	99.00	445	0.01	43	0.00	3272	0.11	26907	0.88
Fungi_RefSeq_release	3053383	2983275	97.71	1525	0.05	1135	0.04	9604	0.31	57844	1.89
Coral	3053383	3020893	98.93	193	0.01	58	0.00	4260	0.14	27979	0.92
Bird	3053383	3010166	98.58	1124	0.04	313	0.01	8240	0.27	33540	1.10
Plant	3053383	3017615	98.83	259	0.01	55	0.00	4683	0.15	30771	1.01

%Hit_no_genomes: 95.35
