#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1666232	1607683	96.49	31714	1.90	9278	0.56	539	0.03	17018	1.02
Ecoli	1666232	1665662	99.96	0	0.00	0	0.00	127	0.01	443	0.03
PhiX	1666232	1666232	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1666232	1666195	100.00	0	0.00	0	0.00	1	0.00	36	0.00
Vectors	1666232	1665512	99.96	0	0.00	0	0.00	47	0.00	673	0.04
Bacteria_24k	1666232	1371217	82.29	67009	4.02	118926	7.14	9173	0.55	99907	6.00
Protists_1k	1666232	1526894	91.64	12818	0.77	4737	0.28	48930	2.94	72853	4.37
Viruses	1666232	1660568	99.65	310	0.02	108	0.01	1808	0.11	3438	0.21
Fungi_RefSeq_release	1666232	1653361	99.23	1376	0.08	137	0.01	4722	0.28	6636	0.40
Coral	1666232	1662487	99.77	1	0.00	3	0.00	455	0.03	3286	0.20
Bird	1666232	1663463	99.83	15	0.00	2	0.00	470	0.03	2282	0.14
Plant	1666232	1663920	99.86	28	0.00	17	0.00	317	0.02	1950	0.12

%Hit_no_genomes: 77.83
