#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	901875	883231	97.93	667	0.07	406	0.05	2226	0.25	15345	1.70
Ecoli	901875	901875	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	901875	901875	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	901875	901857	100.00	0	0.00	0	0.00	0	0.00	18	0.00
Vectors	901875	900540	99.85	0	0.00	0	0.00	99	0.01	1236	0.14
Bacteria_24k	901875	891156	98.81	398	0.04	1346	0.15	1066	0.12	7909	0.88
Protists_1k	901875	866414	96.07	3151	0.35	9227	1.02	804	0.09	22279	2.47
Viruses	901875	893533	99.07	113	0.01	11	0.00	956	0.11	7262	0.81
Fungi_RefSeq_release	901875	882340	97.83	435	0.05	352	0.04	2668	0.30	16080	1.78
Coral	901875	893123	99.03	55	0.01	14	0.00	1194	0.13	7489	0.83
Bird	901875	889815	98.65	333	0.04	77	0.01	2403	0.27	9247	1.03
Plant	901875	892230	98.93	72	0.01	9	0.00	1239	0.14	8325	0.92

%Hit_no_genomes: 95.51
