#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16566986	16178549	97.66	13034	0.08	5370	0.03	51405	0.31	318628	1.92
Ecoli	16566986	16566971	100.00	0	0.00	0	0.00	6	0.00	9	0.00
PhiX	16566986	16566986	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16566986	16566512	100.00	0	0.00	0	0.00	7	0.00	467	0.00
Vectors	16566986	16538255	99.83	37	0.00	4	0.00	1634	0.01	27056	0.16
Bacteria_24k	16566986	16360893	98.76	6897	0.04	23568	0.14	22765	0.14	152863	0.92
Protists_1k	16566986	15791893	95.32	67715	0.41	213023	1.29	16952	0.10	477403	2.88
Viruses	16566986	16407886	99.04	1883	0.01	193	0.00	18121	0.11	138903	0.84
Fungi_RefSeq_release	16566986	16138953	97.41	9523	0.06	6089	0.04	60614	0.37	351807	2.12
Coral	16566986	16380652	98.88	1107	0.01	291	0.00	27031	0.16	157905	0.95
Bird	16566986	16317692	98.50	5701	0.03	1589	0.01	42975	0.26	199029	1.20
Plant	16566986	16359897	98.75	1287	0.01	296	0.00	29362	0.18	176144	1.06

%Hit_no_genomes: 94.77
