#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	114989	112268	97.63	138	0.12	39	0.03	295	0.26	2249	1.96
Ecoli	114989	114987	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	114989	114989	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	114989	114989	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	114989	114604	99.67	1	0.00	0	0.00	11	0.01	373	0.32
Bacteria_24k	114989	112753	98.05	154	0.13	410	0.36	168	0.15	1504	1.31
Protists_1k	114989	110253	95.89	350	0.30	1011	0.88	197	0.17	3178	2.76
Viruses	114989	113663	98.85	11	0.01	3	0.00	119	0.10	1193	1.04
Fungi_RefSeq_release	114989	112152	97.54	59	0.05	39	0.03	311	0.27	2428	2.11
Coral	114989	113615	98.81	9	0.01	2	0.00	152	0.13	1211	1.05
Bird	114989	113164	98.41	41	0.04	13	0.01	322	0.28	1449	1.26
Plant	114989	113463	98.68	10	0.01	5	0.00	175	0.15	1336	1.16

%Hit_no_genomes: 94.97
