#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1172600	1163362	99.21	4228	0.36	1031	0.09	295	0.03	3684	0.31
Ecoli	1172600	1172273	99.97	0	0.00	0	0.00	69	0.01	258	0.02
PhiX	1172600	1172600	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1172600	1172587	100.00	0	0.00	0	0.00	1	0.00	12	0.00
Vectors	1172600	1172133	99.96	0	0.00	1	0.00	37	0.00	429	0.04
Bacteria_24k	1172600	980190	83.60	48469	4.13	76843	6.55	4691	0.40	62407	5.32
Protists_1k	1172600	1089873	92.94	10144	0.87	3764	0.32	29739	2.54	39080	3.33
Viruses	1172600	1169018	99.69	317	0.03	262	0.02	660	0.06	2343	0.20
Fungi_RefSeq_release	1172600	1165248	99.36	530	0.05	87	0.01	1721	0.15	5014	0.43
Coral	1172600	1169463	99.73	1	0.00	1	0.00	252	0.02	2883	0.25
Bird	1172600	1170845	99.85	5	0.00	2	0.00	197	0.02	1551	0.13
Plant	1172600	1170827	99.85	25	0.00	28	0.00	180	0.02	1540	0.13

%Hit_no_genomes: 81.65
