#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1051702	971945	92.42	47031	4.47	12256	1.17	675	0.06	19795	1.88
Ecoli	1051702	1051332	99.96	0	0.00	0	0.00	98	0.01	272	0.03
PhiX	1051702	1051702	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1051702	1051691	100.00	0	0.00	0	0.00	0	0.00	11	0.00
Vectors	1051702	1051082	99.95	2	0.00	0	0.00	45	0.00	573	0.05
Bacteria_24k	1051702	851919	81.00	42768	4.07	84214	8.01	6967	0.66	65834	6.26
Protists_1k	1051702	951086	90.44	8847	0.84	3204	0.30	33063	3.14	55502	5.28
Viruses	1051702	1046988	99.55	162	0.02	119	0.01	1606	0.15	2827	0.27
Fungi_RefSeq_release	1051702	1038693	98.76	2114	0.20	216	0.02	4617	0.44	6062	0.58
Coral	1051702	1048633	99.71	3	0.00	3	0.00	382	0.04	2681	0.25
Bird	1051702	1048691	99.72	22	0.00	11	0.00	564	0.05	2414	0.23
Plant	1051702	1049480	99.80	45	0.00	45	0.00	305	0.03	1827	0.17

%Hit_no_genomes: 72.38
