#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5451691	5308318	97.37	13444	0.25	3986	0.07	15688	0.29	110255	2.02
Ecoli	5451691	5451672	100.00	0	0.00	0	0.00	3	0.00	16	0.00
PhiX	5451691	5451691	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5451691	5451573	100.00	0	0.00	0	0.00	0	0.00	118	0.00
Vectors	5451691	5440250	99.79	1	0.00	0	0.00	553	0.01	10887	0.20
Bacteria_24k	5451691	5373210	98.56	2889	0.05	10878	0.20	8002	0.15	56712	1.04
Protists_1k	5451691	5203650	95.45	22318	0.41	62149	1.14	6590	0.12	156984	2.88
Viruses	5451691	5392729	98.91	856	0.02	113	0.00	6407	0.12	51586	0.95
Fungi_RefSeq_release	5451691	5314446	97.47	3031	0.06	1963	0.04	19119	0.35	113132	2.08
Coral	5451691	5390378	98.87	356	0.01	97	0.00	8683	0.16	52177	0.96
Bird	5451691	5367275	98.45	2177	0.04	549	0.01	16461	0.30	65229	1.20
Plant	5451691	5379937	98.69	469	0.01	90	0.00	9457	0.17	61738	1.13

%Hit_no_genomes: 94.60
