#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	201529	196627	97.57	610	0.30	183	0.09	467	0.23	3642	1.81
Ecoli	201529	201525	100.00	0	0.00	0	0.00	2	0.00	2	0.00
PhiX	201529	201529	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	201529	201516	99.99	0	0.00	0	0.00	2	0.00	11	0.01
Vectors	201529	201038	99.75	0	0.00	0	0.00	12	0.01	479	0.24
Bacteria_24k	201529	196080	97.29	738	0.37	1516	0.75	339	0.17	2856	1.42
Protists_1k	201529	192678	95.61	690	0.34	1907	0.95	653	0.32	5601	2.78
Viruses	201529	199514	99.00	18	0.01	1	0.00	210	0.10	1786	0.89
Fungi_RefSeq_release	201529	196971	97.74	117	0.06	63	0.03	584	0.29	3794	1.88
Coral	201529	199309	98.89	15	0.01	0	0.00	257	0.13	1948	0.97
Bird	201529	198736	98.63	65	0.03	10	0.00	451	0.22	2267	1.12
Plant	201529	199134	98.81	14	0.01	5	0.00	302	0.15	2074	1.03

%Hit_no_genomes: 93.86
