#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4112810	4045513	98.37	2900	0.07	1288	0.03	9137	0.22	53972	1.31
Ecoli	4112810	4112797	100.00	0	0.00	0	0.00	5	0.00	8	0.00
PhiX	4112810	4112810	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4112810	4112730	100.00	0	0.00	0	0.00	4	0.00	76	0.00
Vectors	4112810	4107360	99.87	3	0.00	0	0.00	394	0.01	5053	0.12
Bacteria_24k	4112810	4076254	99.11	1275	0.03	4324	0.11	4072	0.10	26885	0.65
Protists_1k	4112810	3982424	96.83	12836	0.31	34766	0.85	3418	0.08	79366	1.93
Viruses	4112810	4085227	99.33	360	0.01	37	0.00	3240	0.08	23946	0.58
Fungi_RefSeq_release	4112810	4041875	98.27	1893	0.05	1204	0.03	10567	0.26	57271	1.39
Coral	4112810	4080184	99.21	296	0.01	56	0.00	5119	0.12	27155	0.66
Bird	4112810	4069092	98.94	1390	0.03	341	0.01	8565	0.21	33422	0.81
Plant	4112810	4077698	99.15	292	0.01	64	0.00	5080	0.12	29676	0.72

%Hit_no_genomes: 96.36
