#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	9702812	9505220	97.97	8109	0.08	2393	0.02	25085	0.26	162005	1.67
Ecoli	9702812	9702800	100.00	0	0.00	0	0.00	6	0.00	6	0.00
PhiX	9702812	9702812	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	9702812	9702739	100.00	0	0.00	0	0.00	1	0.00	72	0.00
Vectors	9702812	9679517	99.76	14	0.00	3	0.00	1093	0.01	22185	0.23
Bacteria_24k	9702812	9590138	98.83	2203	0.02	5406	0.06	11364	0.12	93701	0.97
Protists_1k	9702812	9311195	95.96	34895	0.36	103051	1.06	8631	0.09	245040	2.53
Viruses	9702812	9616266	99.11	647	0.01	144	0.00	9173	0.09	76582	0.79
Fungi_RefSeq_release	9702812	9476317	97.65	5340	0.06	3559	0.04	28782	0.30	188814	1.95
Coral	9702812	9597013	98.91	695	0.01	171	0.00	14514	0.15	90419	0.93
Bird	9702812	9562746	98.55	3597	0.04	1020	0.01	20935	0.22	114514	1.18
Plant	9702812	9593664	98.87	770	0.01	129	0.00	14134	0.15	94115	0.97

%Hit_no_genomes: 95.51
