#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6311565	6187214	98.03	4082	0.06	1215	0.02	15616	0.25	103438	1.64
Ecoli	6311565	6311557	100.00	0	0.00	0	0.00	2	0.00	6	0.00
PhiX	6311565	6311565	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6311565	6311528	100.00	0	0.00	0	0.00	2	0.00	35	0.00
Vectors	6311565	6300564	99.82	2	0.00	0	0.00	330	0.01	10669	0.17
Bacteria_24k	6311565	6235558	98.80	1957	0.03	5190	0.08	6970	0.11	61890	0.98
Protists_1k	6311565	6044409	95.76	22490	0.36	75990	1.20	4845	0.08	163831	2.60
Viruses	6311565	6257303	99.13	453	0.01	88	0.00	6035	0.10	47686	0.76
Fungi_RefSeq_release	6311565	6163727	97.66	3093	0.05	2530	0.04	17977	0.28	124238	1.97
Coral	6311565	6251459	99.06	311	0.00	91	0.00	7820	0.12	51884	0.82
Bird	6311565	6226114	98.65	2172	0.03	677	0.01	12970	0.21	69632	1.10
Plant	6311565	6247717	98.98	387	0.01	62	0.00	8128	0.13	55271	0.88

%Hit_no_genomes: 95.34
