# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	67	374
+	56	289
+	45	160
+	77	340
+	86	388
+	104	567
+	123	470
+	62	360
+	59	311
+	173	121
+	105	591
+	111	556
+	155	215
+	175	123
+	94	476
+	80	383
+	90	437
+	127	453
+	143	287
+	98	584
+	97	528
+	115	535
+	42	133
+	159	180
+	107	577
+	109	657
+	152	228
+	119	542
+	64	319
+	186	77
+	84	410
+	106	606
+	72	375
+	58	302
+	74	338
+	137	340
+	129	389
+	117	477
+	103	582
+	96	522
+	128	445
+	122	448
+	81	343
+	125	444
+	75	334
+	63	320
+	85	366
+	174	97
+	118	506
+	177	105
+	179	102
+	60	291
+	161	151
+	93	477
+	73	394
+	33	35
+	92	447
+	112	580
+	95	494
+	91	456
+	71	348
+	160	179
+	206	30
+	167	123
+	116	497
+	154	225
+	124	458
+	212	33
+	136	365
+	184	75
+	100	578
+	76	344
+	181	97
+	134	418
+	140	329
+	110	578
+	170	126
+	195	48
+	69	355
+	144	323
+	44	147
+	228	12
+	156	164
+	101	624
+	87	372
+	197	48
+	121	484
+	243	7
+	83	397
+	70	370
+	38	73
+	57	291
+	130	389
+	194	59
+	147	290
+	89	403
+	108	576
+	35	48
+	113	526
+	141	324
+	102	573
+	131	427
+	55	255
+	114	587
+	54	272
+	82	411
+	178	109
+	99	540
+	172	105
+	192	61
+	68	349
+	180	109
+	133	355
+	52	257
+	214	17
+	191	49
+	126	481
+	61	303
+	164	170
+	139	319
+	88	408
+	66	370
+	254	6
+	132	366
+	150	266
+	43	159
+	50	255
+	149	243
+	199	60
+	120	521
+	270	4
+	47	182
+	135	362
+	65	363
+	146	252
+	39	93
+	169	137
+	162	163
+	145	288
+	41	123
+	209	46
+	138	377
+	198	44
+	158	204
+	171	142
+	205	35
+	49	199
+	151	241
+	190	68
+	168	135
+	148	243
+	211	25
+	46	159
+	48	211
+	79	355
+	142	296
+	51	199
+	153	230
+	193	57
+	25	2
+	157	188
+	78	334
+	163	151
+	264	5
+	218	23
+	166	150
+	165	136
+	37	79
+	53	236
+	183	88
+	176	100
+	187	64
+	40	107
+	201	43
+	217	15
+	188	72
+	208	18
+	222	16
+	182	89
+	185	84
+	232	4
+	210	29
+	202	35
+	216	26
+	32	30
+	262	4
+	257	6
+	196	43
+	36	58
+	30	13
+	242	6
+	235	8
+	247	9
+	236	8
+	31	14
+	220	19
+	246	9
+	229	14
+	250	5
+	230	15
+	204	35
+	207	23
+	219	28
+	288	1
+	258	7
+	34	30
+	240	5
+	189	62
+	203	28
+	225	16
+	241	11
+	221	19
+	200	41
+	286	2
+	237	12
+	227	19
+	234	8
+	226	10
+	253	5
+	215	20
+	239	7
+	213	22
+	223	12
