#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2344331	2266996	96.71	3468	0.15	802	0.03	9962	0.42	63103	2.69
Ecoli	2344331	2344320	100.00	0	0.00	0	0.00	3	0.00	8	0.00
PhiX	2344331	2344331	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2344331	2344135	99.99	0	0.00	0	0.00	7	0.00	189	0.01
Vectors	2344331	2337566	99.71	12	0.00	1	0.00	665	0.03	6087	0.26
Bacteria_24k	2344331	2296700	97.97	2759	0.12	3021	0.13	5227	0.22	36624	1.56
Protists_1k	2344331	2225115	94.91	12287	0.52	19191	0.82	5758	0.25	81980	3.50
Viruses	2344331	2311981	98.63	69	0.00	47	0.00	3836	0.16	28398	1.21
Fungi_RefSeq_release	2344331	2266760	96.69	2259	0.10	478	0.02	10859	0.46	63975	2.73
Coral	2344331	2296003	97.94	447	0.02	79	0.00	7967	0.34	39835	1.70
Bird	2344331	2282610	97.36	1492	0.06	378	0.02	9786	0.42	50065	2.14
Plant	2344331	2302859	98.24	467	0.02	90	0.00	6337	0.27	34578	1.47

%Hit_no_genomes: 94.04
