#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1743053	1685511	96.70	2203	0.13	505	0.03	6700	0.38	48134	2.76
Ecoli	1743053	1743043	100.00	0	0.00	0	0.00	0	0.00	10	0.00
PhiX	1743053	1743053	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1743053	1742965	100.00	0	0.00	0	0.00	8	0.00	80	0.00
Vectors	1743053	1737769	99.70	4	0.00	2	0.00	407	0.02	4871	0.28
Bacteria_24k	1743053	1706105	97.87	1683	0.10	2039	0.12	3453	0.20	29773	1.71
Protists_1k	1743053	1656019	95.01	8047	0.46	14155	0.81	3435	0.20	61397	3.52
Viruses	1743053	1716548	98.49	63	0.00	19	0.00	2498	0.14	23925	1.37
Fungi_RefSeq_release	1743053	1685036	96.67	1430	0.08	331	0.02	7251	0.42	49005	2.81
Coral	1743053	1705190	97.83	322	0.02	79	0.00	5236	0.30	32226	1.85
Bird	1743053	1696362	97.32	1016	0.06	289	0.02	6292	0.36	39094	2.24
Plant	1743053	1711453	98.19	255	0.01	46	0.00	4332	0.25	26967	1.55

%Hit_no_genomes: 94.24
