#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2099542	2034220	96.88	2018	0.10	544	0.03	6911	0.33	55849	2.66
Ecoli	2099542	2099540	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	2099542	2099542	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2099542	2099529	100.00	0	0.00	0	0.00	5	0.00	8	0.00
Vectors	2099542	2092079	99.65	1	0.00	1	0.00	442	0.02	7019	0.33
Bacteria_24k	2099542	2058912	98.07	691	0.03	799	0.04	3445	0.16	35695	1.70
Protists_1k	2099542	2003967	95.44	7459	0.36	14848	0.71	2883	0.14	70385	3.35
Viruses	2099542	2066405	98.42	59	0.00	30	0.00	2901	0.14	30147	1.44
Fungi_RefSeq_release	2099542	2032621	96.81	1607	0.08	462	0.02	7001	0.33	57851	2.76
Coral	2099542	2056475	97.95	288	0.01	57	0.00	5193	0.25	37529	1.79
Bird	2099542	2046433	97.47	1147	0.05	317	0.02	6413	0.31	45232	2.15
Plant	2099542	2061175	98.18	271	0.01	51	0.00	4607	0.22	33438	1.59

%Hit_no_genomes: 94.89
