#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	759557	732362	96.42	799	0.11	213	0.03	2768	0.36	23415	3.08
Ecoli	759557	759555	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	759557	759557	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	759557	759542	100.00	0	0.00	0	0.00	0	0.00	15	0.00
Vectors	759557	756518	99.60	1	0.00	1	0.00	209	0.03	2828	0.37
Bacteria_24k	759557	742765	97.79	253	0.03	280	0.04	1519	0.20	14740	1.94
Protists_1k	759557	719713	94.75	3082	0.41	6167	0.81	1255	0.17	29340	3.86
Viruses	759557	745838	98.20	25	0.00	7	0.00	1253	0.16	12434	1.64
Fungi_RefSeq_release	759557	731583	96.32	613	0.08	175	0.02	2907	0.38	24279	3.20
Coral	759557	741571	97.63	116	0.02	19	0.00	2161	0.28	15690	2.07
Bird	759557	737406	97.08	433	0.06	109	0.01	2703	0.36	18906	2.49
Plant	759557	743078	97.83	124	0.02	16	0.00	2068	0.27	14271	1.88

%Hit_no_genomes: 94.15
