#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	172647	171477	99.32	665	0.39	188	0.11	23	0.01	294	0.17
Ecoli	172647	172503	99.92	0	0.00	0	0.00	3	0.00	141	0.08
PhiX	172647	172647	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	172647	172632	99.99	0	0.00	0	0.00	0	0.00	15	0.01
Vectors	172647	172610	99.98	0	0.00	0	0.00	14	0.01	23	0.01
Bacteria_24k	172647	39594	22.92	6052	3.51	121641	70.46	396	0.23	4964	2.88
Protists_1k	172647	166734	96.58	499	0.29	152	0.09	2339	1.35	2923	1.69
Viruses	172647	171455	99.31	4	0.00	0	0.00	304	0.18	884	0.51
Fungi_RefSeq_release	172647	172111	99.69	38	0.02	12	0.01	221	0.13	265	0.15
Coral	172647	172560	99.95	0	0.00	0	0.00	38	0.02	49	0.03
Bird	172647	172562	99.95	3	0.00	0	0.00	15	0.01	67	0.04
Plant	172647	172453	99.88	0	0.00	0	0.00	45	0.03	149	0.09

%Hit_no_genomes: 21.88
