#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1076962	1045520	97.09	983	0.09	260	0.02	3128	0.29	27071	2.51
Ecoli	1076962	1076962	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1076962	1076962	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1076962	1076937	100.00	0	0.00	0	0.00	0	0.00	25	0.00
Vectors	1076962	1073226	99.65	4	0.00	1	0.00	186	0.02	3545	0.33
Bacteria_24k	1076962	1056426	98.09	503	0.05	591	0.05	1571	0.15	17871	1.66
Protists_1k	1076962	1030427	95.68	3513	0.33	7266	0.67	1471	0.14	34285	3.18
Viruses	1076962	1060591	98.48	32	0.00	18	0.00	1402	0.13	14919	1.39
Fungi_RefSeq_release	1076962	1044679	97.01	768	0.07	238	0.02	3224	0.30	28053	2.60
Coral	1076962	1056436	98.10	132	0.01	32	0.00	2284	0.21	18078	1.68
Bird	1076962	1051257	97.61	569	0.05	164	0.02	3247	0.30	21725	2.02
Plant	1076962	1058429	98.28	130	0.01	22	0.00	2137	0.20	16244	1.51

%Hit_no_genomes: 95.13
